initialRegeneration,time,Down > 0
Up Clock @ error|0 waitClock|0,179.5,0.008819460
Up Clock @ error|0 waitClock|0,180.0,0.008899310
Up Clock @ error|0 waitClock|0,180.5,0.008979612
Up Clock @ error|0 waitClock|0,181.0,0.009060366
Up Clock @ error|0 waitClock|0,181.5,0.009141574
Up Clock @ error|0 waitClock|0,182.0,0.009223236
Up Clock @ error|0 waitClock|0,182.5,0.009305353
Up Clock @ error|0 waitClock|0,183.0,0.009387925
Up Clock @ error|0 waitClock|0,183.5,0.009470954
Up Clock @ error|0 waitClock|0,184.0,0.009554440
Up Clock @ error|0 waitClock|0,184.5,0.009638384
Up Clock @ error|0 waitClock|0,185.0,0.009722787
Up Clock @ error|0 waitClock|0,185.5,0.009807649
Up Clock @ error|0 waitClock|0,186.0,0.009892970
Up Clock @ error|0 waitClock|0,186.5,0.009978753
Up Clock @ error|0 waitClock|0,187.0,0.010064996
Up Clock @ error|0 waitClock|0,187.5,0.010151702
Up Clock @ error|0 waitClock|0,188.0,0.010238870
Up Clock @ error|0 waitClock|0,188.5,0.010326502
Up Clock @ error|0 waitClock|0,189.0,0.010414597
Up Clock @ error|0 waitClock|0,189.5,0.010503158
Up Clock @ error|0 waitClock|0,190.0,0.010592183
Up Clock @ error|0 waitClock|0,190.5,0.010681675
Up Clock @ error|0 waitClock|0,191.0,0.010771633
Up Clock @ error|0 waitClock|0,191.5,0.010862058
Up Clock @ error|0 waitClock|0,192.0,0.010952952
Up Clock @ error|0 waitClock|0,192.5,0.011044313
Up Clock @ error|0 waitClock|0,193.0,0.011136144
Up Clock @ error|0 waitClock|0,193.5,0.011228445
Up Clock @ error|0 waitClock|0,194.0,0.011321216
Up Clock @ error|0 waitClock|0,194.5,0.011414457
Up Clock @ error|0 waitClock|0,195.0,0.011508171
Up Clock @ error|0 waitClock|0,195.5,0.011602356
Up Clock @ error|0 waitClock|0,196.0,0.011697014
Up Clock @ error|0 waitClock|0,196.5,0.011792146
Up Clock @ error|0 waitClock|0,197.0,0.011887751
Up Clock @ error|0 waitClock|0,197.5,0.011983830
Up Clock @ error|0 waitClock|0,198.0,0.012080385
Up Clock @ error|0 waitClock|0,198.5,0.012177415
Up Clock @ error|0 waitClock|0,199.0,0.012274921
Up Clock @ error|0 waitClock|0,199.5,0.012372904
Up Clock @ error|0 waitClock|0,200.0,0.012471364
Up Clock @ error|0 waitClock|0,200.5,0.012570302
Up Clock @ error|0 waitClock|0,201.0,0.012669717
Up Clock @ error|0 waitClock|0,201.5,0.012769612
Up Clock @ error|0 waitClock|0,202.0,0.012869986
Up Clock @ error|0 waitClock|0,202.5,0.012970840
Up Clock @ error|0 waitClock|0,203.0,0.013072174
Up Clock @ error|0 waitClock|0,203.5,0.013173989
Up Clock @ error|0 waitClock|0,204.0,0.013276285
Up Clock @ error|0 waitClock|0,204.5,0.013379062
Up Clock @ error|0 waitClock|0,205.0,0.013482323
Up Clock @ error|0 waitClock|0,205.5,0.013586065
Up Clock @ error|0 waitClock|0,206.0,0.013690292
Up Clock @ error|0 waitClock|0,206.5,0.013795001
Up Clock @ error|0 waitClock|0,207.0,0.013900195
Up Clock @ error|0 waitClock|0,207.5,0.014005874
Up Clock @ error|0 waitClock|0,208.0,0.014112038
Up Clock @ error|0 waitClock|0,208.5,0.014218687
Up Clock @ error|0 waitClock|0,209.0,0.014325822
Up Clock @ error|0 waitClock|0,209.5,0.014433444
Up Clock @ error|0 waitClock|0,210.0,0.014541552
Up Clock @ error|0 waitClock|0,210.5,0.014650148
Up Clock @ error|0 waitClock|0,211.0,0.014759231
Up Clock @ error|0 waitClock|0,211.5,0.014868802
Up Clock @ error|0 waitClock|0,212.0,0.014978862
Up Clock @ error|0 waitClock|0,212.5,0.015089411
Up Clock @ error|0 waitClock|0,213.0,0.015200450
Up Clock @ error|0 waitClock|0,213.5,0.015311978
Up Clock @ error|0 waitClock|0,214.0,0.015423996
Up Clock @ error|0 waitClock|0,214.5,0.015536504
Up Clock @ error|0 waitClock|0,215.0,0.015649504
Up Clock @ error|0 waitClock|0,215.5,0.015762994
Up Clock @ error|0 waitClock|0,216.0,0.015876977
Up Clock @ error|0 waitClock|0,216.5,0.015991451
Up Clock @ error|0 waitClock|0,217.0,0.016106418
Up Clock @ error|0 waitClock|0,217.5,0.016221877
Up Clock @ error|0 waitClock|0,218.0,0.016337830
Up Clock @ error|0 waitClock|0,218.5,0.016454275
Up Clock @ error|0 waitClock|0,219.0,0.016571215
Up Clock @ error|0 waitClock|0,219.5,0.016688649
Up Clock @ error|0 waitClock|0,220.0,0.016806577
Up Clock @ error|0 waitClock|0,220.5,0.016925000
Up Clock @ error|0 waitClock|0,221.0,0.017043918
Up Clock @ error|0 waitClock|0,221.5,0.017163331
Up Clock @ error|0 waitClock|0,222.0,0.017283240
Up Clock @ error|0 waitClock|0,222.5,0.017403645
Up Clock @ error|0 waitClock|0,223.0,0.017524546
Up Clock @ error|0 waitClock|0,223.5,0.017645944
Up Clock @ error|0 waitClock|0,224.0,0.017767839
Up Clock @ error|0 waitClock|0,224.5,0.017890230
Up Clock @ error|0 waitClock|0,225.0,0.018013120
Up Clock @ error|0 waitClock|0,225.5,0.018136507
Up Clock @ error|0 waitClock|0,226.0,0.018260392
Up Clock @ error|0 waitClock|0,226.5,0.018384775
Up Clock @ error|0 waitClock|0,227.0,0.018509657
Up Clock @ error|0 waitClock|0,227.5,0.018635037
Up Clock @ error|0 waitClock|0,228.0,0.018760916
Up Clock @ error|0 waitClock|0,228.5,0.018887295
Up Clock @ error|0 waitClock|0,229.0,0.019014173
Up Clock @ error|0 waitClock|0,229.5,0.019141551
Up Clock @ error|0 waitClock|0,230.0,0.019269429
Up Clock @ error|0 waitClock|0,230.5,0.019397808
Up Clock @ error|0 waitClock|0,231.0,0.019526686
Up Clock @ error|0 waitClock|0,231.5,0.019656065
Up Clock @ error|0 waitClock|0,232.0,0.019785945
Up Clock @ error|0 waitClock|0,232.5,0.019916327
Up Clock @ error|0 waitClock|0,233.0,0.020047209
Up Clock @ error|0 waitClock|0,233.5,0.020178593
Up Clock @ error|0 waitClock|0,234.0,0.020310478
Up Clock @ error|0 waitClock|0,234.5,0.020442865
Up Clock @ error|0 waitClock|0,235.0,0.020575755
Up Clock @ error|0 waitClock|0,235.5,0.020709146
Up Clock @ error|0 waitClock|0,236.0,0.020843040
Up Clock @ error|0 waitClock|0,236.5,0.020977437
Up Clock @ error|0 waitClock|0,237.0,0.021112336
Up Clock @ error|0 waitClock|0,237.5,0.021247738
Up Clock @ error|0 waitClock|0,238.0,0.021383643
Up Clock @ error|0 waitClock|0,238.5,0.021520051
Up Clock @ error|0 waitClock|0,239.0,0.021656963
Up Clock @ error|0 waitClock|0,239.5,0.021794378
Up Clock @ error|0 waitClock|0,240.0,0.021932297
Up Clock @ error|0 waitClock|0,240.5,0.022070719
Up Clock @ error|0 waitClock|0,241.0,0.022209645
Up Clock @ error|0 waitClock|0,241.5,0.022349076
Up Clock @ error|0 waitClock|0,242.0,0.022489010
Up Clock @ error|0 waitClock|0,242.5,0.022629449
Up Clock @ error|0 waitClock|0,243.0,0.022770392
Up Clock @ error|0 waitClock|0,243.5,0.022911839
Up Clock @ error|0 waitClock|0,244.0,0.023053791
Up Clock @ error|0 waitClock|0,244.5,0.023196248
Up Clock @ error|0 waitClock|0,245.0,0.023339209
Up Clock @ error|0 waitClock|0,245.5,0.023482675
Up Clock @ error|0 waitClock|0,246.0,0.023626646
Up Clock @ error|0 waitClock|0,246.5,0.023771123
Up Clock @ error|0 waitClock|0,247.0,0.023916104
Up Clock @ error|0 waitClock|0,247.5,0.024061590
