initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,2269,19.667373640
Ok Clock @ error|0 w|0,2270,19.676296880
Ok Clock @ error|0 w|0,2271,19.685329506
Ok Clock @ error|0 w|0,2272,19.694405459
Ok Clock @ error|0 w|0,2273,19.703575064
Ok Clock @ error|0 w|0,2274,19.712822456
Ok Clock @ error|0 w|0,2275,19.722235726
Ok Clock @ error|0 w|0,2276,19.732097656
Ok Clock @ error|0 w|0,2277,19.742196270
Ok Clock @ error|0 w|0,2278,19.751932312
Ok Clock @ error|0 w|0,2279,19.761428893
Ok Clock @ error|0 w|0,2280,19.771243381
Ok Clock @ error|0 w|0,2281,19.781256894
Ok Clock @ error|0 w|0,2282,19.790951688
Ok Clock @ error|0 w|0,2283,19.800185803
Ok Clock @ error|0 w|0,2284,19.809125670
Ok Clock @ error|0 w|0,2285,19.817888867
Ok Clock @ error|0 w|0,2286,19.826525545
Ok Clock @ error|0 w|0,2287,19.835040369
Ok Clock @ error|0 w|0,2288,19.843443334
Ok Clock @ error|0 w|0,2289,19.852044579
Ok Clock @ error|0 w|0,2290,19.861191886
Ok Clock @ error|0 w|0,2291,19.870694398
Ok Clock @ error|0 w|0,2292,19.880308576
Ok Clock @ error|0 w|0,2293,19.890220315
Ok Clock @ error|0 w|0,2294,19.900396920
Ok Clock @ error|0 w|0,2295,19.910441206
Ok Clock @ error|0 w|0,2296,19.920261129
Ok Clock @ error|0 w|0,2297,19.930038450
Ok Clock @ error|0 w|0,2298,19.939671322
Ok Clock @ error|0 w|0,2299,19.948783204
Ok Clock @ error|0 w|0,2300,19.957279353
Ok Clock @ error|0 w|0,2301,19.965566590
Ok Clock @ error|0 w|0,2302,19.974095110
Ok Clock @ error|0 w|0,2303,19.982866631
Ok Clock @ error|0 w|0,2304,19.991540694
Ok Clock @ error|0 w|0,2305,20.000113026
Ok Clock @ error|0 w|0,2306,20.009155491
Ok Clock @ error|0 w|0,2307,20.018858034
Ok Clock @ error|0 w|0,2308,20.028558685
Ok Clock @ error|0 w|0,2309,20.037883146
Ok Clock @ error|0 w|0,2310,20.047296224
Ok Clock @ error|0 w|0,2311,20.057133600
Ok Clock @ error|0 w|0,2312,20.067035129
Ok Clock @ error|0 w|0,2313,20.076473323
Ok Clock @ error|0 w|0,2314,20.085242284
Ok Clock @ error|0 w|0,2315,20.093427146
Ok Clock @ error|0 w|0,2316,20.101350134
Ok Clock @ error|0 w|0,2317,20.109458123
Ok Clock @ error|0 w|0,2318,20.117945887
Ok Clock @ error|0 w|0,2319,20.126694376
Ok Clock @ error|0 w|0,2320,20.135582491
Ok Clock @ error|0 w|0,2321,20.144601469
Ok Clock @ error|0 w|0,2322,20.153817797
Ok Clock @ error|0 w|0,2323,20.163245599
Ok Clock @ error|0 w|0,2324,20.172651049
Ok Clock @ error|0 w|0,2325,20.181712984
Ok Clock @ error|0 w|0,2326,20.190450006
Ok Clock @ error|0 w|0,2327,20.199316896
Ok Clock @ error|0 w|0,2328,20.208667550
Ok Clock @ error|0 w|0,2329,20.218208880
Ok Clock @ error|0 w|0,2330,20.227385805
Ok Clock @ error|0 w|0,2331,20.236078101
Ok Clock @ error|0 w|0,2332,20.244484271
Ok Clock @ error|0 w|0,2333,20.252693256
Ok Clock @ error|0 w|0,2334,20.260698331
Ok Clock @ error|0 w|0,2335,20.268661849
Ok Clock @ error|0 w|0,2336,20.277012548
Ok Clock @ error|0 w|0,2337,20.286085829
Ok Clock @ error|0 w|0,2338,20.295703857
Ok Clock @ error|0 w|0,2339,20.305348094
Ok Clock @ error|0 w|0,2340,20.314681608
Ok Clock @ error|0 w|0,2341,20.323708021
Ok Clock @ error|0 w|0,2342,20.332487815
Ok Clock @ error|0 w|0,2343,20.341101323
Ok Clock @ error|0 w|0,2344,20.349874610
Ok Clock @ error|0 w|0,2345,20.359081110
Ok Clock @ error|0 w|0,2346,20.368572508
Ok Clock @ error|0 w|0,2347,20.378090685
Ok Clock @ error|0 w|0,2348,20.387560959
Ok Clock @ error|0 w|0,2349,20.396989546
Ok Clock @ error|0 w|0,2350,20.406361774
Ok Clock @ error|0 w|0,2351,20.415599315
Ok Clock @ error|0 w|0,2352,20.424630451
Ok Clock @ error|0 w|0,2353,20.433602821
Ok Clock @ error|0 w|0,2354,20.442928781
Ok Clock @ error|0 w|0,2355,20.452753614
Ok Clock @ error|0 w|0,2356,20.462526517
Ok Clock @ error|0 w|0,2357,20.471796163
Ok Clock @ error|0 w|0,2358,20.480938591
Ok Clock @ error|0 w|0,2359,20.490343790
Ok Clock @ error|0 w|0,2360,20.499752146
Ok Clock @ error|0 w|0,2361,20.508883248
Ok Clock @ error|0 w|0,2362,20.517871433
Ok Clock @ error|0 w|0,2363,20.526910085
Ok Clock @ error|0 w|0,2364,20.535980285
Ok Clock @ error|0 w|0,2365,20.544973966
Ok Clock @ error|0 w|0,2366,20.553852804
Ok Clock @ error|0 w|0,2367,20.562688343
Ok Clock @ error|0 w|0,2368,20.571586100
Ok Clock @ error|0 w|0,2369,20.580533897
Ok Clock @ error|0 w|0,2370,20.589540268
Ok Clock @ error|0 w|0,2371,20.598840307
Ok Clock @ error|0 w|0,2372,20.608456725
Ok Clock @ error|0 w|0,2373,20.617958789
Ok Clock @ error|0 w|0,2374,20.627234536
Ok Clock @ error|0 w|0,2375,20.636707675
Ok Clock @ error|0 w|0,2376,20.646474097
Ok Clock @ error|0 w|0,2377,20.656092667
Ok Clock @ error|0 w|0,2378,20.665252922
Ok Clock @ error|0 w|0,2379,20.674092845
Ok Clock @ error|0 w|0,2380,20.682894601
Ok Clock @ error|0 w|0,2381,20.691762241
Ok Clock @ error|0 w|0,2382,20.700583910
Ok Clock @ error|0 w|0,2383,20.709228082
Ok Clock @ error|0 w|0,2384,20.717858717
Ok Clock @ error|0 w|0,2385,20.726804248
Ok Clock @ error|0 w|0,2386,20.736022886
Ok Clock @ error|0 w|0,2387,20.745241389
Ok Clock @ error|0 w|0,2388,20.754510946
Ok Clock @ error|0 w|0,2389,20.763996957
Ok Clock @ error|0 w|0,2390,20.773530394
Ok Clock @ error|0 w|0,2391,20.782845075
Ok Clock @ error|0 w|0,2392,20.791908232
Ok Clock @ error|0 w|0,2393,20.800731350
Ok Clock @ error|0 w|0,2394,20.809229993
Ok Clock @ error|0 w|0,2395,20.817517778
Ok Clock @ error|0 w|0,2396,20.825941437
Ok Clock @ error|0 w|0,2397,20.834682009
Ok Clock @ error|0 w|0,2398,20.843643260
Ok Clock @ error|0 w|0,2399,20.852666852
Ok Clock @ error|0 w|0,2400,20.861750517
Ok Clock @ error|0 w|0,2401,20.871146137
Ok Clock @ error|0 w|0,2402,20.880969900
Ok Clock @ error|0 w|0,2403,20.890819268
Ok Clock @ error|0 w|0,2404,20.900289412
Ok Clock @ error|0 w|0,2405,20.909541193
Ok Clock @ error|0 w|0,2406,20.918945084
Ok Clock @ error|0 w|0,2407,20.928485363
Ok Clock @ error|0 w|0,2408,20.937770278
Ok Clock @ error|0 w|0,2409,20.946446690
Ok Clock @ error|0 w|0,2410,20.954445164
Ok Clock @ error|0 w|0,2411,20.962010957
Ok Clock @ error|0 w|0,2412,20.969554270
Ok Clock @ error|0 w|0,2413,20.977321814
Ok Clock @ error|0 w|0,2414,20.985410398
Ok Clock @ error|0 w|0,2415,20.994040202
Ok Clock @ error|0 w|0,2416,21.003352203
Ok Clock @ error|0 w|0,2417,21.013112133
Ok Clock @ error|0 w|0,2418,21.022933010
Ok Clock @ error|0 w|0,2419,21.032594272
Ok Clock @ error|0 w|0,2420,21.042039341
Ok Clock @ error|0 w|0,2421,21.051245422
Ok Clock @ error|0 w|0,2422,21.060354419
Ok Clock @ error|0 w|0,2423,21.069729516
Ok Clock @ error|0 w|0,2424,21.079459031
Ok Clock @ error|0 w|0,2425,21.089170562
Ok Clock @ error|0 w|0,2426,21.098599477
Ok Clock @ error|0 w|0,2427,21.107819998
Ok Clock @ error|0 w|0,2428,21.116904431
Ok Clock @ error|0 w|0,2429,21.125759211
Ok Clock @ error|0 w|0,2430,21.134316593
Ok Clock @ error|0 w|0,2431,21.142813079
Ok Clock @ error|0 w|0,2432,21.151710058
Ok Clock @ error|0 w|0,2433,21.161213100
Ok Clock @ error|0 w|0,2434,21.170976395
Ok Clock @ error|0 w|0,2435,21.180477948
Ok Clock @ error|0 w|0,2436,21.189679531
Ok Clock @ error|0 w|0,2437,21.198908302
Ok Clock @ error|0 w|0,2438,21.208190204
Ok Clock @ error|0 w|0,2439,21.217352989
Ok Clock @ error|0 w|0,2440,21.226502204
Ok Clock @ error|0 w|0,2441,21.235813699
Ok Clock @ error|0 w|0,2442,21.245202858
Ok Clock @ error|0 w|0,2443,21.254470702
Ok Clock @ error|0 w|0,2444,21.263551943
Ok Clock @ error|0 w|0,2445,21.272529278
Ok Clock @ error|0 w|0,2446,21.281467190
Ok Clock @ error|0 w|0,2447,21.290302632
Ok Clock @ error|0 w|0,2448,21.299007210
Ok Clock @ error|0 w|0,2449,21.307858745
Ok Clock @ error|0 w|0,2450,21.317177215
Ok Clock @ error|0 w|0,2451,21.326728569
Ok Clock @ error|0 w|0,2452,21.336055013
Ok Clock @ error|0 w|0,2453,21.345314339
Ok Clock @ error|0 w|0,2454,21.354921198
Ok Clock @ error|0 w|0,2455,21.364698446
Ok Clock @ error|0 w|0,2456,21.374196768
Ok Clock @ error|0 w|0,2457,21.383373957
Ok Clock @ error|0 w|0,2458,21.392434543
Ok Clock @ error|0 w|0,2459,21.401447258
Ok Clock @ error|0 w|0,2460,21.410395347
Ok Clock @ error|0 w|0,2461,21.419246242
Ok Clock @ error|0 w|0,2462,21.427934258
Ok Clock @ error|0 w|0,2463,21.436504828
Ok Clock @ error|0 w|0,2464,21.445090255
Ok Clock @ error|0 w|0,2465,21.453753952
Ok Clock @ error|0 w|0,2466,21.462572590
Ok Clock @ error|0 w|0,2467,21.471596397
Ok Clock @ error|0 w|0,2468,21.480679657
Ok Clock @ error|0 w|0,2469,21.489703975
Ok Clock @ error|0 w|0,2470,21.498788849
Ok Clock @ error|0 w|0,2471,21.508018926
Ok Clock @ error|0 w|0,2472,21.517221851
Ok Clock @ error|0 w|0,2473,21.526205427
Ok Clock @ error|0 w|0,2474,21.535036354
Ok Clock @ error|0 w|0,2475,21.543892378
Ok Clock @ error|0 w|0,2476,21.552811247
Ok Clock @ error|0 w|0,2477,21.561704646
Ok Clock @ error|0 w|0,2478,21.570462775
Ok Clock @ error|0 w|0,2479,21.579169512
Ok Clock @ error|0 w|0,2480,21.588162353
Ok Clock @ error|0 w|0,2481,21.597501775
Ok Clock @ error|0 w|0,2482,21.606786654
Ok Clock @ error|0 w|0,2483,21.615866295
Ok Clock @ error|0 w|0,2484,21.625074512
Ok Clock @ error|0 w|0,2485,21.634604045
Ok Clock @ error|0 w|0,2486,21.644217906
Ok Clock @ error|0 w|0,2487,21.653577681
Ok Clock @ error|0 w|0,2488,21.662509771
Ok Clock @ error|0 w|0,2489,21.671001246
Ok Clock @ error|0 w|0,2490,21.679237144
Ok Clock @ error|0 w|0,2491,21.687555208
Ok Clock @ error|0 w|0,2492,21.696171646
Ok Clock @ error|0 w|0,2493,21.705140629
Ok Clock @ error|0 w|0,2494,21.714476190
Ok Clock @ error|0 w|0,2495,21.724071580
Ok Clock @ error|0 w|0,2496,21.733796080
Ok Clock @ error|0 w|0,2497,21.743637003
Ok Clock @ error|0 w|0,2498,21.753455218
Ok Clock @ error|0 w|0,2499,21.762943828
Ok Clock @ error|0 w|0,2500,21.772057487
Ok Clock @ error|0 w|0,2501,21.781208696
Ok Clock @ error|0 w|0,2502,21.790774970
Ok Clock @ error|0 w|0,2503,21.800518527
Ok Clock @ error|0 w|0,2504,21.809875816
Ok Clock @ error|0 w|0,2505,21.818685301
Ok Clock @ error|0 w|0,2506,21.827221428
Ok Clock @ error|0 w|0,2507,21.835718727
Ok Clock @ error|0 w|0,2508,21.844183605
Ok Clock @ error|0 w|0,2509,21.852638189
Ok Clock @ error|0 w|0,2510,21.861364158
Ok Clock @ error|0 w|0,2511,21.870636210
Ok Clock @ error|0 w|0,2512,21.880297285
Ok Clock @ error|0 w|0,2513,21.889916311
Ok Clock @ error|0 w|0,2514,21.899267239
Ok Clock @ error|0 w|0,2515,21.908400610
Ok Clock @ error|0 w|0,2516,21.917359752
Ok Clock @ error|0 w|0,2517,21.926166667
Ok Clock @ error|0 w|0,2518,21.935029406
Ok Clock @ error|0 w|0,2519,21.944140203
Ok Clock @ error|0 w|0,2520,21.953391484
Ok Clock @ error|0 w|0,2521,21.962614494
Ok Clock @ error|0 w|0,2522,21.971805766
Ok Clock @ error|0 w|0,2523,21.980967594
Ok Clock @ error|0 w|0,2524,21.990009085
Ok Clock @ error|0 w|0,2525,21.998868687
Ok Clock @ error|0 w|0,2526,22.007628199
Ok Clock @ error|0 w|0,2527,22.016501212
Ok Clock @ error|0 w|0,2528,22.025695241
Ok Clock @ error|0 w|0,2529,22.035154228
Ok Clock @ error|0 w|0,2530,22.044537446
Ok Clock @ error|0 w|0,2531,22.053675403
Ok Clock @ error|0 w|0,2532,22.062755176
Ok Clock @ error|0 w|0,2533,22.071861674
Ok Clock @ error|0 w|0,2534,22.080820112
Ok Clock @ error|0 w|0,2535,22.089592565
Ok Clock @ error|0 w|0,2536,22.098348925
Ok Clock @ error|0 w|0,2537,22.107154247
Ok Clock @ error|0 w|0,2538,22.115938218
Ok Clock @ error|0 w|0,2539,22.124691294
Ok Clock @ error|0 w|0,2540,22.133450179
Ok Clock @ error|0 w|0,2541,22.142230819
Ok Clock @ error|0 w|0,2542,22.151069287
Ok Clock @ error|0 w|0,2543,22.159978073
Ok Clock @ error|0 w|0,2544,22.168997501
Ok Clock @ error|0 w|0,2545,22.178279997
Ok Clock @ error|0 w|0,2546,22.187803757
Ok Clock @ error|0 w|0,2547,22.197291646
Ok Clock @ error|0 w|0,2548,22.206711059
Ok Clock @ error|0 w|0,2549,22.216328890
Ok Clock @ error|0 w|0,2550,22.226157752
Ok Clock @ error|0 w|0,2551,22.235875835
Ok Clock @ error|0 w|0,2552,22.245250002
Ok Clock @ error|0 w|0,2553,22.254311360
Ok Clock @ error|0 w|0,2554,22.263195814
Ok Clock @ error|0 w|0,2555,22.271998437
Ok Clock @ error|0 w|0,2556,22.280696371
Ok Clock @ error|0 w|0,2557,22.289199284
Ok Clock @ error|0 w|0,2558,22.297653992
Ok Clock @ error|0 w|0,2559,22.306402802
Ok Clock @ error|0 w|0,2560,22.315446629
Ok Clock @ error|0 w|0,2561,22.324517330
Ok Clock @ error|0 w|0,2562,22.333649772
Ok Clock @ error|0 w|0,2563,22.343059368
Ok Clock @ error|0 w|0,2564,22.352695914
Ok Clock @ error|0 w|0,2565,22.362325406
Ok Clock @ error|0 w|0,2566,22.371798071
Ok Clock @ error|0 w|0,2567,22.381050631
Ok Clock @ error|0 w|0,2568,22.390033269
Ok Clock @ error|0 w|0,2569,22.398804779
Ok Clock @ error|0 w|0,2570,22.407572884
Ok Clock @ error|0 w|0,2571,22.416507808
Ok Clock @ error|0 w|0,2572,22.425597304
Ok Clock @ error|0 w|0,2573,22.434691743
Ok Clock @ error|0 w|0,2574,22.443721646
Ok Clock @ error|0 w|0,2575,22.452879058
Ok Clock @ error|0 w|0,2576,22.462287927
Ok Clock @ error|0 w|0,2577,22.471644191
Ok Clock @ error|0 w|0,2578,22.480673752
Ok Clock @ error|0 w|0,2579,22.489641071
Ok Clock @ error|0 w|0,2580,22.498982866
Ok Clock @ error|0 w|0,2581,22.508681168
Ok Clock @ error|0 w|0,2582,22.518274797
Ok Clock @ error|0 w|0,2583,22.527410644
Ok Clock @ error|0 w|0,2584,22.536133554
Ok Clock @ error|0 w|0,2585,22.544672009
Ok Clock @ error|0 w|0,2586,22.553203838
Ok Clock @ error|0 w|0,2587,22.561822325
Ok Clock @ error|0 w|0,2588,22.570618240
Ok Clock @ error|0 w|0,2589,22.579708454
Ok Clock @ error|0 w|0,2590,22.589080222
Ok Clock @ error|0 w|0,2591,22.598548981
Ok Clock @ error|0 w|0,2592,22.607965660
Ok Clock @ error|0 w|0,2593,22.617278285
Ok Clock @ error|0 w|0,2594,22.626392284
Ok Clock @ error|0 w|0,2595,22.635230521
Ok Clock @ error|0 w|0,2596,22.643991906
Ok Clock @ error|0 w|0,2597,22.653037727
Ok Clock @ error|0 w|0,2598,22.662388084
Ok Clock @ error|0 w|0,2599,22.671705256
Ok Clock @ error|0 w|0,2600,22.680820772
Ok Clock @ error|0 w|0,2601,22.689851078
Ok Clock @ error|0 w|0,2602,22.698855531
Ok Clock @ error|0 w|0,2603,22.707744157
Ok Clock @ error|0 w|0,2604,22.716501976
Ok Clock @ error|0 w|0,2605,22.725325809
Ok Clock @ error|0 w|0,2606,22.734454767
Ok Clock @ error|0 w|0,2607,22.743890731
Ok Clock @ error|0 w|0,2608,22.753368546
Ok Clock @ error|0 w|0,2609,22.762621429
Ok Clock @ error|0 w|0,2610,22.771597502
Ok Clock @ error|0 w|0,2611,22.780357504
Ok Clock @ error|0 w|0,2612,22.788936369
Ok Clock @ error|0 w|0,2613,22.797423179
Ok Clock @ error|0 w|0,2614,22.805956280
Ok Clock @ error|0 w|0,2615,22.814588628
Ok Clock @ error|0 w|0,2616,22.823320013
Ok Clock @ error|0 w|0,2617,22.832177682
Ok Clock @ error|0 w|0,2618,22.841166339
Ok Clock @ error|0 w|0,2619,22.850235441
Ok Clock @ error|0 w|0,2620,22.859349609
Ok Clock @ error|0 w|0,2621,22.868510985
Ok Clock @ error|0 w|0,2622,22.877716304
Ok Clock @ error|0 w|0,2623,22.887034935
Ok Clock @ error|0 w|0,2624,22.896560969
Ok Clock @ error|0 w|0,2625,22.906128856
Ok Clock @ error|0 w|0,2626,22.915487420
Ok Clock @ error|0 w|0,2627,22.924762901
Ok Clock @ error|0 w|0,2628,22.934203918
Ok Clock @ error|0 w|0,2629,22.943695859
Ok Clock @ error|0 w|0,2630,22.952989178
Ok Clock @ error|0 w|0,2631,22.962073792
Ok Clock @ error|0 w|0,2632,22.971069659
Ok Clock @ error|0 w|0,2633,22.980015613
Ok Clock @ error|0 w|0,2634,22.988887304
Ok Clock @ error|0 w|0,2635,22.997663466
Ok Clock @ error|0 w|0,2636,23.006383303
Ok Clock @ error|0 w|0,2637,23.015215397
Ok Clock @ error|0 w|0,2638,23.024284761
Ok Clock @ error|0 w|0,2639,23.033502906
Ok Clock @ error|0 w|0,2640,23.042825419
Ok Clock @ error|0 w|0,2641,23.052353321
Ok Clock @ error|0 w|0,2642,23.062014514
Ok Clock @ error|0 w|0,2643,23.071616739
Ok Clock @ error|0 w|0,2644,23.081175667
Ok Clock @ error|0 w|0,2645,23.090778927
Ok Clock @ error|0 w|0,2646,23.100291720
Ok Clock @ error|0 w|0,2647,23.109477361
Ok Clock @ error|0 w|0,2648,23.118321682
Ok Clock @ error|0 w|0,2649,23.127064068
Ok Clock @ error|0 w|0,2650,23.135911024
Ok Clock @ error|0 w|0,2651,23.144816996
Ok Clock @ error|0 w|0,2652,23.153601825
Ok Clock @ error|0 w|0,2653,23.162309905
Ok Clock @ error|0 w|0,2654,23.171246785
Ok Clock @ error|0 w|0,2655,23.180479421
Ok Clock @ error|0 w|0,2656,23.189710536
Ok Clock @ error|0 w|0,2657,23.198848490
Ok Clock @ error|0 w|0,2658,23.208159647
Ok Clock @ error|0 w|0,2659,23.217747731
Ok Clock @ error|0 w|0,2660,23.227357688
Ok Clock @ error|0 w|0,2661,23.236711734
Ok Clock @ error|0 w|0,2662,23.245718972
Ok Clock @ error|0 w|0,2663,23.254409705
Ok Clock @ error|0 w|0,2664,23.262924877
Ok Clock @ error|0 w|0,2665,23.271487844
Ok Clock @ error|0 w|0,2666,23.280221133
Ok Clock @ error|0 w|0,2667,23.289098134
Ok Clock @ error|0 w|0,2668,23.298067695
Ok Clock @ error|0 w|0,2669,23.307119627
Ok Clock @ error|0 w|0,2670,23.316298584
Ok Clock @ error|0 w|0,2671,23.325616057
Ok Clock @ error|0 w|0,2672,23.334911777
Ok Clock @ error|0 w|0,2673,23.343990337
Ok Clock @ error|0 w|0,2674,23.352912453
Ok Clock @ error|0 w|0,2675,23.361969394
Ok Clock @ error|0 w|0,2676,23.371301519
Ok Clock @ error|0 w|0,2677,23.380681709
Ok Clock @ error|0 w|0,2678,23.389804785
Ok Clock @ error|0 w|0,2679,23.398611240
Ok Clock @ error|0 w|0,2680,23.407206603
Ok Clock @ error|0 w|0,2681,23.415671531
Ok Clock @ error|0 w|0,2682,23.424048218
Ok Clock @ error|0 w|0,2683,23.432448816
Ok Clock @ error|0 w|0,2684,23.441104056
Ok Clock @ error|0 w|0,2685,23.450172893
Ok Clock @ error|0 w|0,2686,23.459540401
Ok Clock @ error|0 w|0,2687,23.468940898
Ok Clock @ error|0 w|0,2688,23.478220036
Ok Clock @ error|0 w|0,2689,23.487369472
Ok Clock @ error|0 w|0,2690,23.496387568
Ok Clock @ error|0 w|0,2691,23.505310894
Ok Clock @ error|0 w|0,2692,23.514312689
Ok Clock @ error|0 w|0,2693,23.523507665
Ok Clock @ error|0 w|0,2694,23.532793681
Ok Clock @ error|0 w|0,2695,23.542058142
Ok Clock @ error|0 w|0,2696,23.551314823
Ok Clock @ error|0 w|0,2697,23.560589205
Ok Clock @ error|0 w|0,2698,23.569840098
Ok Clock @ error|0 w|0,2699,23.578992766
Ok Clock @ error|0 w|0,2700,23.588040135
Ok Clock @ error|0 w|0,2701,23.597124694
Ok Clock @ error|0 w|0,2702,23.606436375
Ok Clock @ error|0 w|0,2703,23.615934845
Ok Clock @ error|0 w|0,2704,23.625313827
Ok Clock @ error|0 w|0,2705,23.634438841
Ok Clock @ error|0 w|0,2706,23.643535746
Ok Clock @ error|0 w|0,2707,23.652741424
Ok Clock @ error|0 w|0,2708,23.661896619
Ok Clock @ error|0 w|0,2709,23.670899082
Ok Clock @ error|0 w|0,2710,23.679859145
Ok Clock @ error|0 w|0,2711,23.688883825
Ok Clock @ error|0 w|0,2712,23.697951060
Ok Clock @ error|0 w|0,2713,23.706992935
Ok Clock @ error|0 w|0,2714,23.715996377
Ok Clock @ error|0 w|0,2715,23.725010560
Ok Clock @ error|0 w|0,2716,23.734068637
Ok Clock @ error|0 w|0,2717,23.743134536
Ok Clock @ error|0 w|0,2718,23.752221661
Ok Clock @ error|0 w|0,2719,23.761453669
Ok Clock @ error|0 w|0,2720,23.770811234
Ok Clock @ error|0 w|0,2721,23.780083530
Ok Clock @ error|0 w|0,2722,23.789267871
Ok Clock @ error|0 w|0,2723,23.798590753
Ok Clock @ error|0 w|0,2724,23.808050683
Ok Clock @ error|0 w|0,2725,23.817391703
Ok Clock @ error|0 w|0,2726,23.826495456
Ok Clock @ error|0 w|0,2727,23.835480112
Ok Clock @ error|0 w|0,2728,23.844475184
Ok Clock @ error|0 w|0,2729,23.853484188
Ok Clock @ error|0 w|0,2730,23.862424755
Ok Clock @ error|0 w|0,2731,23.871248004
Ok Clock @ error|0 w|0,2732,23.880059759
Ok Clock @ error|0 w|0,2733,23.889014576
Ok Clock @ error|0 w|0,2734,23.898089217
Ok Clock @ error|0 w|0,2735,23.907193040
Ok Clock @ error|0 w|0,2736,23.916381963
Ok Clock @ error|0 w|0,2737,23.925704095
Ok Clock @ error|0 w|0,2738,23.935040830
Ok Clock @ error|0 w|0,2739,23.944279986
Ok Clock @ error|0 w|0,2740,23.953426455
Ok Clock @ error|0 w|0,2741,23.962454518
Ok Clock @ error|0 w|0,2742,23.971279176
Ok Clock @ error|0 w|0,2743,23.979950643
Ok Clock @ error|0 w|0,2744,23.988661805
Ok Clock @ error|0 w|0,2745,23.997527114
Ok Clock @ error|0 w|0,2746,24.006506068
Ok Clock @ error|0 w|0,2747,24.015506022
Ok Clock @ error|0 w|0,2748,24.024527936
Ok Clock @ error|0 w|0,2749,24.033715109
Ok Clock @ error|0 w|0,2750,24.043113742
Ok Clock @ error|0 w|0,2751,24.052506007
Ok Clock @ error|0 w|0,2752,24.061728743
Ok Clock @ error|0 w|0,2753,24.070933919
Ok Clock @ error|0 w|0,2754,24.080319765
Ok Clock @ error|0 w|0,2755,24.089810927
Ok Clock @ error|0 w|0,2756,24.099138264
Ok Clock @ error|0 w|0,2757,24.108096666
Ok Clock @ error|0 w|0,2758,24.116654179
Ok Clock @ error|0 w|0,2759,24.124947530
Ok Clock @ error|0 w|0,2760,24.133196806
Ok Clock @ error|0 w|0,2761,24.141542504
Ok Clock @ error|0 w|0,2762,24.150059010
Ok Clock @ error|0 w|0,2763,24.158871419
Ok Clock @ error|0 w|0,2764,24.168042611
Ok Clock @ error|0 w|0,2765,24.177458396
Ok Clock @ error|0 w|0,2766,24.186953057
Ok Clock @ error|0 w|0,2767,24.196418761
Ok Clock @ error|0 w|0,2768,24.205779059
Ok Clock @ error|0 w|0,2769,24.214997091
Ok Clock @ error|0 w|0,2770,24.224179071
Ok Clock @ error|0 w|0,2771,24.233515356
Ok Clock @ error|0 w|0,2772,24.242994129
Ok Clock @ error|0 w|0,2773,24.252386312
Ok Clock @ error|0 w|0,2774,24.261570231
Ok Clock @ error|0 w|0,2775,24.270617686
Ok Clock @ error|0 w|0,2776,24.279587974
Ok Clock @ error|0 w|0,2777,24.288437787
Ok Clock @ error|0 w|0,2778,24.297149665
Ok Clock @ error|0 w|0,2779,24.305884185
Ok Clock @ error|0 w|0,2780,24.314887645
Ok Clock @ error|0 w|0,2781,24.324207118
Ok Clock @ error|0 w|0,2782,24.333613466
Ok Clock @ error|0 w|0,2783,24.342880240
Ok Clock @ error|0 w|0,2784,24.352041256
Ok Clock @ error|0 w|0,2785,24.361230083
Ok Clock @ error|0 w|0,2786,24.370416607
Ok Clock @ error|0 w|0,2787,24.379534287
Ok Clock @ error|0 w|0,2788,24.388657495
Ok Clock @ error|0 w|0,2789,24.397857145
Ok Clock @ error|0 w|0,2790,24.407086494
Ok Clock @ error|0 w|0,2791,24.416279130
Ok Clock @ error|0 w|0,2792,24.425425852
Ok Clock @ error|0 w|0,2793,24.434544431
Ok Clock @ error|0 w|0,2794,24.443619093
Ok Clock @ error|0 w|0,2795,24.452602502
Ok Clock @ error|0 w|0,2796,24.461520867
Ok Clock @ error|0 w|0,2797,24.470538301
Ok Clock @ error|0 w|0,2798,24.479759941
Ok Clock @ error|0 w|0,2799,24.489020538
Ok Clock @ error|0 w|0,2800,24.498142200
Ok Clock @ error|0 w|0,2801,24.507263944
Ok Clock @ error|0 w|0,2802,24.516565917
Ok Clock @ error|0 w|0,2803,24.525914708
Ok Clock @ error|0 w|0,2804,24.535105641
Ok Clock @ error|0 w|0,2805,24.544170172
Ok Clock @ error|0 w|0,2806,24.553229305
Ok Clock @ error|0 w|0,2807,24.562292874
Ok Clock @ error|0 w|0,2808,24.571314842
Ok Clock @ error|0 w|0,2809,24.580267829
Ok Clock @ error|0 w|0,2810,24.589149061
Ok Clock @ error|0 w|0,2811,24.598005147
Ok Clock @ error|0 w|0,2812,24.606885746
Ok Clock @ error|0 w|0,2813,24.615801889
Ok Clock @ error|0 w|0,2814,24.624791673
Ok Clock @ error|0 w|0,2815,24.633877016
Ok Clock @ error|0 w|0,2816,24.642977071
Ok Clock @ error|0 w|0,2817,24.652047867
Ok Clock @ error|0 w|0,2818,24.661176035
Ok Clock @ error|0 w|0,2819,24.670394558
Ok Clock @ error|0 w|0,2820,24.679581084
Ok Clock @ error|0 w|0,2821,24.688631952
Ok Clock @ error|0 w|0,2822,24.697599510
Ok Clock @ error|0 w|0,2823,24.706585275
Ok Clock @ error|0 w|0,2824,24.715607625
Ok Clock @ error|0 w|0,2825,24.724606350
Ok Clock @ error|0 w|0,2826,24.733509802
