initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,2263,20.327977180
Ok Clock @ error|0 w|0,2264,20.342735773
Ok Clock @ error|0 w|0,2265,20.356567585
Ok Clock @ error|0 w|0,2266,20.368050150
Ok Clock @ error|0 w|0,2267,20.377142151
Ok Clock @ error|0 w|0,2268,20.384824106
Ok Clock @ error|0 w|0,2269,20.392193885
Ok Clock @ error|0 w|0,2270,20.399874235
Ok Clock @ error|0 w|0,2271,20.407977912
Ok Clock @ error|0 w|0,2272,20.416436488
Ok Clock @ error|0 w|0,2273,20.425290454
Ok Clock @ error|0 w|0,2274,20.434577702
Ok Clock @ error|0 w|0,2275,20.443824931
Ok Clock @ error|0 w|0,2276,20.452398550
Ok Clock @ error|0 w|0,2277,20.460233766
Ok Clock @ error|0 w|0,2278,20.467788324
Ok Clock @ error|0 w|0,2279,20.475398715
Ok Clock @ error|0 w|0,2280,20.482746285
Ok Clock @ error|0 w|0,2281,20.489393010
Ok Clock @ error|0 w|0,2282,20.495521182
Ok Clock @ error|0 w|0,2283,20.501801430
Ok Clock @ error|0 w|0,2284,20.509298046
Ok Clock @ error|0 w|0,2285,20.518947075
Ok Clock @ error|0 w|0,2286,20.530964915
Ok Clock @ error|0 w|0,2287,20.544775664
Ok Clock @ error|0 w|0,2288,20.559176374
Ok Clock @ error|0 w|0,2289,20.573057460
Ok Clock @ error|0 w|0,2290,20.585412683
Ok Clock @ error|0 w|0,2291,20.595393365
Ok Clock @ error|0 w|0,2292,20.603062264
Ok Clock @ error|0 w|0,2293,20.609410931
Ok Clock @ error|0 w|0,2294,20.615970425
Ok Clock @ error|0 w|0,2295,20.624299786
Ok Clock @ error|0 w|0,2296,20.635287793
Ok Clock @ error|0 w|0,2297,20.648666073
Ok Clock @ error|0 w|0,2298,20.662966722
Ok Clock @ error|0 w|0,2299,20.676539518
Ok Clock @ error|0 w|0,2300,20.688442178
Ok Clock @ error|0 w|0,2301,20.698394802
Ok Clock @ error|0 w|0,2302,20.706566752
Ok Clock @ error|0 w|0,2303,20.713577140
Ok Clock @ error|0 w|0,2304,20.720203695
Ok Clock @ error|0 w|0,2305,20.726826549
Ok Clock @ error|0 w|0,2306,20.733615925
Ok Clock @ error|0 w|0,2307,20.740935622
Ok Clock @ error|0 w|0,2308,20.749003110
Ok Clock @ error|0 w|0,2309,20.757777490
Ok Clock @ error|0 w|0,2310,20.767208486
Ok Clock @ error|0 w|0,2311,20.777340242
Ok Clock @ error|0 w|0,2312,20.788010197
Ok Clock @ error|0 w|0,2313,20.798616340
Ok Clock @ error|0 w|0,2314,20.808519138
Ok Clock @ error|0 w|0,2315,20.817231634
Ok Clock @ error|0 w|0,2316,20.824680388
Ok Clock @ error|0 w|0,2317,20.831505933
Ok Clock @ error|0 w|0,2318,20.838635837
Ok Clock @ error|0 w|0,2319,20.846671337
Ok Clock @ error|0 w|0,2320,20.855844900
Ok Clock @ error|0 w|0,2321,20.866550991
Ok Clock @ error|0 w|0,2322,20.879239644
Ok Clock @ error|0 w|0,2323,20.893500458
Ok Clock @ error|0 w|0,2324,20.907992453
Ok Clock @ error|0 w|0,2325,20.921090195
Ok Clock @ error|0 w|0,2326,20.931834305
Ok Clock @ error|0 w|0,2327,20.940461604
Ok Clock @ error|0 w|0,2328,20.947910352
Ok Clock @ error|0 w|0,2329,20.955154726
Ok Clock @ error|0 w|0,2330,20.962709904
Ok Clock @ error|0 w|0,2331,20.970884891
Ok Clock @ error|0 w|0,2332,20.980161304
Ok Clock @ error|0 w|0,2333,20.990677913
Ok Clock @ error|0 w|0,2334,21.001862949
Ok Clock @ error|0 w|0,2335,21.012698796
Ok Clock @ error|0 w|0,2336,21.022437228
Ok Clock @ error|0 w|0,2337,21.030978225
Ok Clock @ error|0 w|0,2338,21.038471390
Ok Clock @ error|0 w|0,2339,21.045088404
Ok Clock @ error|0 w|0,2340,21.051026961
Ok Clock @ error|0 w|0,2341,21.056544342
Ok Clock @ error|0 w|0,2342,21.062156287
Ok Clock @ error|0 w|0,2343,21.068548307
Ok Clock @ error|0 w|0,2344,21.076247430
Ok Clock @ error|0 w|0,2345,21.085316980
Ok Clock @ error|0 w|0,2346,21.095644407
Ok Clock @ error|0 w|0,2347,21.107177338
Ok Clock @ error|0 w|0,2348,21.119619201
Ok Clock @ error|0 w|0,2349,21.132133800
Ok Clock @ error|0 w|0,2350,21.143281210
Ok Clock @ error|0 w|0,2351,21.152032604
Ok Clock @ error|0 w|0,2352,21.158804219
Ok Clock @ error|0 w|0,2353,21.165064481
Ok Clock @ error|0 w|0,2354,21.172387940
Ok Clock @ error|0 w|0,2355,21.181681623
Ok Clock @ error|0 w|0,2356,21.192938228
Ok Clock @ error|0 w|0,2357,21.205728513
Ok Clock @ error|0 w|0,2358,21.219665830
Ok Clock @ error|0 w|0,2359,21.234123982
Ok Clock @ error|0 w|0,2360,21.247688042
Ok Clock @ error|0 w|0,2361,21.258918251
Ok Clock @ error|0 w|0,2362,21.267610236
Ok Clock @ error|0 w|0,2363,21.274722226
Ok Clock @ error|0 w|0,2364,21.281455998
Ok Clock @ error|0 w|0,2365,21.288524165
Ok Clock @ error|0 w|0,2366,21.295997522
Ok Clock @ error|0 w|0,2367,21.303735243
Ok Clock @ error|0 w|0,2368,21.311802554
Ok Clock @ error|0 w|0,2369,21.320515194
Ok Clock @ error|0 w|0,2370,21.329892253
Ok Clock @ error|0 w|0,2371,21.339580447
Ok Clock @ error|0 w|0,2372,21.349301033
Ok Clock @ error|0 w|0,2373,21.358902059
Ok Clock @ error|0 w|0,2374,21.368254366
Ok Clock @ error|0 w|0,2375,21.376942710
Ok Clock @ error|0 w|0,2376,21.384557674
Ok Clock @ error|0 w|0,2377,21.391352976
Ok Clock @ error|0 w|0,2378,21.398145842
Ok Clock @ error|0 w|0,2379,21.406125720
Ok Clock @ error|0 w|0,2380,21.416371267
Ok Clock @ error|0 w|0,2381,21.429124607
Ok Clock @ error|0 w|0,2382,21.443600517
Ok Clock @ error|0 w|0,2383,21.458290062
Ok Clock @ error|0 w|0,2384,21.471892200
Ok Clock @ error|0 w|0,2385,21.483720417
Ok Clock @ error|0 w|0,2386,21.493555098
Ok Clock @ error|0 w|0,2387,21.501672783
Ok Clock @ error|0 w|0,2388,21.508799073
Ok Clock @ error|0 w|0,2389,21.515911889
Ok Clock @ error|0 w|0,2390,21.523893867
Ok Clock @ error|0 w|0,2391,21.533350810
Ok Clock @ error|0 w|0,2392,21.544406191
Ok Clock @ error|0 w|0,2393,21.556424824
Ok Clock @ error|0 w|0,2394,21.568418009
Ok Clock @ error|0 w|0,2395,21.579546887
Ok Clock @ error|0 w|0,2396,21.589238876
Ok Clock @ error|0 w|0,2397,21.597369347
Ok Clock @ error|0 w|0,2398,21.604408627
Ok Clock @ error|0 w|0,2399,21.611071095
Ok Clock @ error|0 w|0,2400,21.617720498
Ok Clock @ error|0 w|0,2401,21.624446344
Ok Clock @ error|0 w|0,2402,21.631494467
Ok Clock @ error|0 w|0,2403,21.639114773
Ok Clock @ error|0 w|0,2404,21.647343445
Ok Clock @ error|0 w|0,2405,21.656136552
Ok Clock @ error|0 w|0,2406,21.665525716
Ok Clock @ error|0 w|0,2407,21.675457995
Ok Clock @ error|0 w|0,2408,21.685595677
Ok Clock @ error|0 w|0,2409,21.695434591
Ok Clock @ error|0 w|0,2410,21.704370278
Ok Clock @ error|0 w|0,2411,21.712046389
Ok Clock @ error|0 w|0,2412,21.718833916
Ok Clock @ error|0 w|0,2413,21.725609450
Ok Clock @ error|0 w|0,2414,21.733197341
Ok Clock @ error|0 w|0,2415,21.742102434
Ok Clock @ error|0 w|0,2416,21.752830536
Ok Clock @ error|0 w|0,2417,21.765770056
Ok Clock @ error|0 w|0,2418,21.780371145
Ok Clock @ error|0 w|0,2419,21.795210108
Ok Clock @ error|0 w|0,2420,21.808697876
Ok Clock @ error|0 w|0,2421,21.819906329
Ok Clock @ error|0 w|0,2422,21.828969642
Ok Clock @ error|0 w|0,2423,21.836619702
Ok Clock @ error|0 w|0,2424,21.843656895
Ok Clock @ error|0 w|0,2425,21.850664623
Ok Clock @ error|0 w|0,2426,21.858109543
Ok Clock @ error|0 w|0,2427,21.866491086
Ok Clock @ error|0 w|0,2428,21.875952241
Ok Clock @ error|0 w|0,2429,21.886060047
Ok Clock @ error|0 w|0,2430,21.896069975
Ok Clock @ error|0 w|0,2431,21.905542326
Ok Clock @ error|0 w|0,2432,21.914520026
Ok Clock @ error|0 w|0,2433,21.923098958
Ok Clock @ error|0 w|0,2434,21.931188496
Ok Clock @ error|0 w|0,2435,21.938493417
Ok Clock @ error|0 w|0,2436,21.944925688
Ok Clock @ error|0 w|0,2437,21.951072661
Ok Clock @ error|0 w|0,2438,21.957912802
Ok Clock @ error|0 w|0,2439,21.966273263
Ok Clock @ error|0 w|0,2440,21.976410304
Ok Clock @ error|0 w|0,2441,21.988103894
Ok Clock @ error|0 w|0,2442,22.001082930
Ok Clock @ error|0 w|0,2443,22.014946623
Ok Clock @ error|0 w|0,2444,22.028796361
Ok Clock @ error|0 w|0,2445,22.041158867
Ok Clock @ error|0 w|0,2446,22.050924070
Ok Clock @ error|0 w|0,2447,22.058399826
Ok Clock @ error|0 w|0,2448,22.065067057
Ok Clock @ error|0 w|0,2449,22.072554322
Ok Clock @ error|0 w|0,2450,22.081741571
Ok Clock @ error|0 w|0,2451,22.092475144
Ok Clock @ error|0 w|0,2452,22.104118328
Ok Clock @ error|0 w|0,2453,22.116212976
Ok Clock @ error|0 w|0,2454,22.128452449
Ok Clock @ error|0 w|0,2455,22.140156803
Ok Clock @ error|0 w|0,2456,22.150543730
Ok Clock @ error|0 w|0,2457,22.159436653
Ok Clock @ error|0 w|0,2458,22.167267854
Ok Clock @ error|0 w|0,2459,22.174627265
Ok Clock @ error|0 w|0,2460,22.181848376
Ok Clock @ error|0 w|0,2461,22.189034765
Ok Clock @ error|0 w|0,2462,22.196334790
Ok Clock @ error|0 w|0,2463,22.204044817
Ok Clock @ error|0 w|0,2464,22.212577684
Ok Clock @ error|0 w|0,2465,22.222060957
Ok Clock @ error|0 w|0,2466,22.232167805
Ok Clock @ error|0 w|0,2467,22.242452708
Ok Clock @ error|0 w|0,2468,22.252514552
Ok Clock @ error|0 w|0,2469,22.262064865
Ok Clock @ error|0 w|0,2470,22.270817066
Ok Clock @ error|0 w|0,2471,22.278540904
Ok Clock @ error|0 w|0,2472,22.285406738
Ok Clock @ error|0 w|0,2473,22.292030063
Ok Clock @ error|0 w|0,2474,22.299369852
Ok Clock @ error|0 w|0,2475,22.308389578
Ok Clock @ error|0 w|0,2476,22.319532023
Ok Clock @ error|0 w|0,2477,22.332474548
Ok Clock @ error|0 w|0,2478,22.346252078
Ok Clock @ error|0 w|0,2479,22.359781569
Ok Clock @ error|0 w|0,2480,22.372106217
Ok Clock @ error|0 w|0,2481,22.382562640
Ok Clock @ error|0 w|0,2482,22.391179535
Ok Clock @ error|0 w|0,2483,22.398649116
Ok Clock @ error|0 w|0,2484,22.405923046
Ok Clock @ error|0 w|0,2485,22.413777808
Ok Clock @ error|0 w|0,2486,22.422677719
Ok Clock @ error|0 w|0,2487,22.432741866
Ok Clock @ error|0 w|0,2488,22.443560228
Ok Clock @ error|0 w|0,2489,22.454441893
Ok Clock @ error|0 w|0,2490,22.464772168
Ok Clock @ error|0 w|0,2491,22.474052599
Ok Clock @ error|0 w|0,2492,22.482048357
Ok Clock @ error|0 w|0,2493,22.489025848
Ok Clock @ error|0 w|0,2494,22.495563333
Ok Clock @ error|0 w|0,2495,22.502016888
Ok Clock @ error|0 w|0,2496,22.508491695
Ok Clock @ error|0 w|0,2497,22.515216013
Ok Clock @ error|0 w|0,2498,22.522501599
Ok Clock @ error|0 w|0,2499,22.530636092
Ok Clock @ error|0 w|0,2500,22.539854355
Ok Clock @ error|0 w|0,2501,22.550403660
Ok Clock @ error|0 w|0,2502,22.562257030
Ok Clock @ error|0 w|0,2503,22.574693886
Ok Clock @ error|0 w|0,2504,22.586659050
Ok Clock @ error|0 w|0,2505,22.597199662
Ok Clock @ error|0 w|0,2506,22.605911824
Ok Clock @ error|0 w|0,2507,22.613280836
Ok Clock @ error|0 w|0,2508,22.620324119
Ok Clock @ error|0 w|0,2509,22.627987665
Ok Clock @ error|0 w|0,2510,22.636878690
Ok Clock @ error|0 w|0,2511,22.647519844
Ok Clock @ error|0 w|0,2512,22.660261048
Ok Clock @ error|0 w|0,2513,22.674548925
Ok Clock @ error|0 w|0,2514,22.688926593
Ok Clock @ error|0 w|0,2515,22.701839655
Ok Clock @ error|0 w|0,2516,22.712496302
Ok Clock @ error|0 w|0,2517,22.721143272
Ok Clock @ error|0 w|0,2518,22.728611341
Ok Clock @ error|0 w|0,2519,22.735680303
Ok Clock @ error|0 w|0,2520,22.742701713
Ok Clock @ error|0 w|0,2521,22.749837526
Ok Clock @ error|0 w|0,2522,22.757486351
Ok Clock @ error|0 w|0,2523,22.766028645
Ok Clock @ error|0 w|0,2524,22.775460319
Ok Clock @ error|0 w|0,2525,22.785404888
Ok Clock @ error|0 w|0,2526,22.795480029
Ok Clock @ error|0 w|0,2527,22.805544480
Ok Clock @ error|0 w|0,2528,22.815421079
Ok Clock @ error|0 w|0,2529,22.824744479
Ok Clock @ error|0 w|0,2530,22.833074832
Ok Clock @ error|0 w|0,2531,22.840274878
Ok Clock @ error|0 w|0,2532,22.846928244
Ok Clock @ error|0 w|0,2533,22.854100532
Ok Clock @ error|0 w|0,2534,22.862711241
Ok Clock @ error|0 w|0,2535,22.873045878
Ok Clock @ error|0 w|0,2536,22.884730477
Ok Clock @ error|0 w|0,2537,22.897228678
Ok Clock @ error|0 w|0,2538,22.910117994
Ok Clock @ error|0 w|0,2539,22.922884241
Ok Clock @ error|0 w|0,2540,22.934648541
Ok Clock @ error|0 w|0,2541,22.944628724
Ok Clock @ error|0 w|0,2542,22.952874243
Ok Clock @ error|0 w|0,2543,22.960251553
Ok Clock @ error|0 w|0,2544,22.967879137
Ok Clock @ error|0 w|0,2545,22.976468677
Ok Clock @ error|0 w|0,2546,22.986118249
Ok Clock @ error|0 w|0,2547,22.996595048
Ok Clock @ error|0 w|0,2548,23.007631790
Ok Clock @ error|0 w|0,2549,23.018907430
Ok Clock @ error|0 w|0,2550,23.029777836
Ok Clock @ error|0 w|0,2551,23.039597693
Ok Clock @ error|0 w|0,2552,23.048275269
Ok Clock @ error|0 w|0,2553,23.056157656
Ok Clock @ error|0 w|0,2554,23.063616268
Ok Clock @ error|0 w|0,2555,23.070811337
Ok Clock @ error|0 w|0,2556,23.077788584
Ok Clock @ error|0 w|0,2557,23.084703125
Ok Clock @ error|0 w|0,2558,23.091883439
Ok Clock @ error|0 w|0,2559,23.099759665
Ok Clock @ error|0 w|0,2560,23.108547623
Ok Clock @ error|0 w|0,2561,23.118137960
Ok Clock @ error|0 w|0,2562,23.128287212
Ok Clock @ error|0 w|0,2563,23.138693333
Ok Clock @ error|0 w|0,2564,23.148965564
Ok Clock @ error|0 w|0,2565,23.158501283
Ok Clock @ error|0 w|0,2566,23.166796806
Ok Clock @ error|0 w|0,2567,23.173979531
Ok Clock @ error|0 w|0,2568,23.180755828
Ok Clock @ error|0 w|0,2569,23.188177942
Ok Clock @ error|0 w|0,2570,23.197278209
Ok Clock @ error|0 w|0,2571,23.208539955
Ok Clock @ error|0 w|0,2572,23.221657122
Ok Clock @ error|0 w|0,2573,23.235648949
Ok Clock @ error|0 w|0,2574,23.249414394
Ok Clock @ error|0 w|0,2575,23.262029128
Ok Clock @ error|0 w|0,2576,23.272786764
Ok Clock @ error|0 w|0,2577,23.281544952
Ok Clock @ error|0 w|0,2578,23.288869852
Ok Clock @ error|0 w|0,2579,23.295723695
Ok Clock @ error|0 w|0,2580,23.302988543
Ok Clock @ error|0 w|0,2581,23.311170351
Ok Clock @ error|0 w|0,2582,23.320355240
Ok Clock @ error|0 w|0,2583,23.330192353
Ok Clock @ error|0 w|0,2584,23.340196055
Ok Clock @ error|0 w|0,2585,23.350035543
Ok Clock @ error|0 w|0,2586,23.359533744
Ok Clock @ error|0 w|0,2587,23.368561269
Ok Clock @ error|0 w|0,2588,23.377043634
Ok Clock @ error|0 w|0,2589,23.385051347
Ok Clock @ error|0 w|0,2590,23.392603279
Ok Clock @ error|0 w|0,2591,23.399737713
Ok Clock @ error|0 w|0,2592,23.406827810
Ok Clock @ error|0 w|0,2593,23.414420988
Ok Clock @ error|0 w|0,2594,23.422984211
Ok Clock @ error|0 w|0,2595,23.432852522
Ok Clock @ error|0 w|0,2596,23.444300969
Ok Clock @ error|0 w|0,2597,23.457273209
Ok Clock @ error|0 w|0,2598,23.470911382
Ok Clock @ error|0 w|0,2599,23.483893899
Ok Clock @ error|0 w|0,2600,23.495145230
Ok Clock @ error|0 w|0,2601,23.504365838
Ok Clock @ error|0 w|0,2602,23.512156475
Ok Clock @ error|0 w|0,2603,23.519566519
Ok Clock @ error|0 w|0,2604,23.527445812
Ok Clock @ error|0 w|0,2605,23.536145481
Ok Clock @ error|0 w|0,2606,23.545874647
Ok Clock @ error|0 w|0,2607,23.556915647
Ok Clock @ error|0 w|0,2608,23.569117268
Ok Clock @ error|0 w|0,2609,23.581675980
Ok Clock @ error|0 w|0,2610,23.593531129
Ok Clock @ error|0 w|0,2611,23.603968879
Ok Clock @ error|0 w|0,2612,23.612932907
Ok Clock @ error|0 w|0,2613,23.620793540
Ok Clock @ error|0 w|0,2614,23.628042877
Ok Clock @ error|0 w|0,2615,23.635042120
Ok Clock @ error|0 w|0,2616,23.642023497
Ok Clock @ error|0 w|0,2617,23.649366312
Ok Clock @ error|0 w|0,2618,23.657481454
Ok Clock @ error|0 w|0,2619,23.666489005
Ok Clock @ error|0 w|0,2620,23.676142192
Ok Clock @ error|0 w|0,2621,23.686058645
Ok Clock @ error|0 w|0,2622,23.695993132
Ok Clock @ error|0 w|0,2623,23.705745996
Ok Clock @ error|0 w|0,2624,23.715007532
Ok Clock @ error|0 w|0,2625,23.723386147
Ok Clock @ error|0 w|0,2626,23.730685964
Ok Clock @ error|0 w|0,2627,23.737288438
Ok Clock @ error|0 w|0,2628,23.744093303
Ok Clock @ error|0 w|0,2629,23.752031285
Ok Clock @ error|0 w|0,2630,23.761564157
Ok Clock @ error|0 w|0,2631,23.772626454
Ok Clock @ error|0 w|0,2632,23.784912815
Ok Clock @ error|0 w|0,2633,23.797984108
Ok Clock @ error|0 w|0,2634,23.811156368
Ok Clock @ error|0 w|0,2635,23.823406540
Ok Clock @ error|0 w|0,2636,23.833904226
Ok Clock @ error|0 w|0,2637,23.842670460
Ok Clock @ error|0 w|0,2638,23.850444985
Ok Clock @ error|0 w|0,2639,23.858149733
Ok Clock @ error|0 w|0,2640,23.866414059
Ok Clock @ error|0 w|0,2641,23.875412621
Ok Clock @ error|0 w|0,2642,23.885063724
Ok Clock @ error|0 w|0,2643,23.895235734
Ok Clock @ error|0 w|0,2644,23.905690595
Ok Clock @ error|0 w|0,2645,23.915880627
Ok Clock @ error|0 w|0,2646,23.925244737
Ok Clock @ error|0 w|0,2647,23.933698245
Ok Clock @ error|0 w|0,2648,23.941567922
Ok Clock @ error|0 w|0,2649,23.949183071
Ok Clock @ error|0 w|0,2650,23.956585068
Ok Clock @ error|0 w|0,2651,23.963690613
Ok Clock @ error|0 w|0,2652,23.970653674
Ok Clock @ error|0 w|0,2653,23.977905485
Ok Clock @ error|0 w|0,2654,23.986062283
Ok Clock @ error|0 w|0,2655,23.995569097
Ok Clock @ error|0 w|0,2656,24.006393729
Ok Clock @ error|0 w|0,2657,24.018127788
Ok Clock @ error|0 w|0,2658,24.030139437
Ok Clock @ error|0 w|0,2659,24.041783901
Ok Clock @ error|0 w|0,2660,24.052412580
Ok Clock @ error|0 w|0,2661,24.061535863
Ok Clock @ error|0 w|0,2662,24.069275456
Ok Clock @ error|0 w|0,2663,24.076383044
Ok Clock @ error|0 w|0,2664,24.083972891
Ok Clock @ error|0 w|0,2665,24.093110394
Ok Clock @ error|0 w|0,2666,24.104261820
Ok Clock @ error|0 w|0,2667,24.117047028
Ok Clock @ error|0 w|0,2668,24.130423930
Ok Clock @ error|0 w|0,2669,24.143303208
Ok Clock @ error|0 w|0,2670,24.154971453
Ok Clock @ error|0 w|0,2671,24.165110051
Ok Clock @ error|0 w|0,2672,24.173787649
Ok Clock @ error|0 w|0,2673,24.181440277
Ok Clock @ error|0 w|0,2674,24.188687408
Ok Clock @ error|0 w|0,2675,24.196030217
Ok Clock @ error|0 w|0,2676,24.203788904
Ok Clock @ error|0 w|0,2677,24.212183970
Ok Clock @ error|0 w|0,2678,24.221220115
Ok Clock @ error|0 w|0,2679,24.230731874
Ok Clock @ error|0 w|0,2680,24.240540542
Ok Clock @ error|0 w|0,2681,24.250467161
Ok Clock @ error|0 w|0,2682,24.260275775
Ok Clock @ error|0 w|0,2683,24.269680117
Ok Clock @ error|0 w|0,2684,24.278490855
Ok Clock @ error|0 w|0,2685,24.286617614
Ok Clock @ error|0 w|0,2686,24.294129409
Ok Clock @ error|0 w|0,2687,24.301425230
Ok Clock @ error|0 w|0,2688,24.309070490
Ok Clock @ error|0 w|0,2689,24.317498550
Ok Clock @ error|0 w|0,2690,24.326954226
Ok Clock @ error|0 w|0,2691,24.337631774
Ok Clock @ error|0 w|0,2692,24.349568364
Ok Clock @ error|0 w|0,2693,24.362268889
Ok Clock @ error|0 w|0,2694,24.374792431
Ok Clock @ error|0 w|0,2695,24.386184544
Ok Clock @ error|0 w|0,2696,24.395953098
Ok Clock @ error|0 w|0,2697,24.404342650
Ok Clock @ error|0 w|0,2698,24.412082915
Ok Clock @ error|0 w|0,2699,24.419930403
Ok Clock @ error|0 w|0,2700,24.428335666
Ok Clock @ error|0 w|0,2701,24.437554018
Ok Clock @ error|0 w|0,2702,24.447818318
Ok Clock @ error|0 w|0,2703,24.459022472
Ok Clock @ error|0 w|0,2704,24.470572079
Ok Clock @ error|0 w|0,2705,24.481671805
Ok Clock @ error|0 w|0,2706,24.491747869
Ok Clock @ error|0 w|0,2707,24.500671457
Ok Clock @ error|0 w|0,2708,24.508606830
Ok Clock @ error|0 w|0,2709,24.515837498
Ok Clock @ error|0 w|0,2710,24.522649487
Ok Clock @ error|0 w|0,2711,24.529313464
Ok Clock @ error|0 w|0,2712,24.536217702
Ok Clock @ error|0 w|0,2713,24.543783725
Ok Clock @ error|0 w|0,2714,24.552246728
Ok Clock @ error|0 w|0,2715,24.561550927
Ok Clock @ error|0 w|0,2716,24.571537686
Ok Clock @ error|0 w|0,2717,24.582078855
Ok Clock @ error|0 w|0,2718,24.592883559
Ok Clock @ error|0 w|0,2719,24.603400376
Ok Clock @ error|0 w|0,2720,24.612928623
Ok Clock @ error|0 w|0,2721,24.621059964
Ok Clock @ error|0 w|0,2722,24.628147918
Ok Clock @ error|0 w|0,2723,24.635170922
Ok Clock @ error|0 w|0,2724,24.643172805
Ok Clock @ error|0 w|0,2725,24.652738827
Ok Clock @ error|0 w|0,2726,24.663870818
Ok Clock @ error|0 w|0,2727,24.676270075
Ok Clock @ error|0 w|0,2728,24.689489427
Ok Clock @ error|0 w|0,2729,24.702808268
Ok Clock @ error|0 w|0,2730,24.715174224
Ok Clock @ error|0 w|0,2731,24.725719243
Ok Clock @ error|0 w|0,2732,24.734412706
Ok Clock @ error|0 w|0,2733,24.742002720
Ok Clock @ error|0 w|0,2734,24.749437537
Ok Clock @ error|0 w|0,2735,24.757328906
Ok Clock @ error|0 w|0,2736,24.765786318
Ok Clock @ error|0 w|0,2737,24.774691994
Ok Clock @ error|0 w|0,2738,24.783986081
Ok Clock @ error|0 w|0,2739,24.793667980
Ok Clock @ error|0 w|0,2740,24.803534079
Ok Clock @ error|0 w|0,2741,24.813223017
Ok Clock @ error|0 w|0,2742,24.822546388
Ok Clock @ error|0 w|0,2743,24.831501280
Ok Clock @ error|0 w|0,2744,24.840109161
Ok Clock @ error|0 w|0,2745,24.848268923
Ok Clock @ error|0 w|0,2746,24.855887026
Ok Clock @ error|0 w|0,2747,24.863190381
Ok Clock @ error|0 w|0,2748,24.870728556
Ok Clock @ error|0 w|0,2749,24.879223746
Ok Clock @ error|0 w|0,2750,24.889223317
Ok Clock @ error|0 w|0,2751,24.900705654
Ok Clock @ error|0 w|0,2752,24.913101437
Ok Clock @ error|0 w|0,2753,24.925564839
Ok Clock @ error|0 w|0,2754,24.937362400
Ok Clock @ error|0 w|0,2755,24.948019442
Ok Clock @ error|0 w|0,2756,24.957329461
Ok Clock @ error|0 w|0,2757,24.965475312
Ok Clock @ error|0 w|0,2758,24.973015532
Ok Clock @ error|0 w|0,2759,24.980745527
Ok Clock @ error|0 w|0,2760,24.989431228
Ok Clock @ error|0 w|0,2761,24.999501176
Ok Clock @ error|0 w|0,2762,25.010866448
Ok Clock @ error|0 w|0,2763,25.022923252
Ok Clock @ error|0 w|0,2764,25.034883704
Ok Clock @ error|0 w|0,2765,25.046076963
Ok Clock @ error|0 w|0,2766,25.056062119
Ok Clock @ error|0 w|0,2767,25.064774021
Ok Clock @ error|0 w|0,2768,25.072555411
Ok Clock @ error|0 w|0,2769,25.079928974
Ok Clock @ error|0 w|0,2770,25.087286662
Ok Clock @ error|0 w|0,2771,25.094851986
Ok Clock @ error|0 w|0,2772,25.102819616
Ok Clock @ error|0 w|0,2773,25.111295285
Ok Clock @ error|0 w|0,2774,25.120244707
Ok Clock @ error|0 w|0,2775,25.129565576
Ok Clock @ error|0 w|0,2776,25.139121513
Ok Clock @ error|0 w|0,2777,25.148718239
Ok Clock @ error|0 w|0,2778,25.158108798
Ok Clock @ error|0 w|0,2779,25.167070858
Ok Clock @ error|0 w|0,2780,25.175402856
Ok Clock @ error|0 w|0,2781,25.183042939
Ok Clock @ error|0 w|0,2782,25.190297620
Ok Clock @ error|0 w|0,2783,25.197739051
Ok Clock @ error|0 w|0,2784,25.205925225
Ok Clock @ error|0 w|0,2785,25.215244542
Ok Clock @ error|0 w|0,2786,25.225961125
Ok Clock @ error|0 w|0,2787,25.238109024
Ok Clock @ error|0 w|0,2788,25.251149984
Ok Clock @ error|0 w|0,2789,25.264101764
Ok Clock @ error|0 w|0,2790,25.275994584
Ok Clock @ error|0 w|0,2791,25.286288469
Ok Clock @ error|0 w|0,2792,25.295099488
Ok Clock @ error|0 w|0,2793,25.303007561
Ok Clock @ error|0 w|0,2794,25.310696402
Ok Clock @ error|0 w|0,2795,25.318688205
Ok Clock @ error|0 w|0,2796,25.327342189
Ok Clock @ error|0 w|0,2797,25.336912298
Ok Clock @ error|0 w|0,2798,25.347311962
Ok Clock @ error|0 w|0,2799,25.358040173
Ok Clock @ error|0 w|0,2800,25.368463961
Ok Clock @ error|0 w|0,2801,25.378195438
Ok Clock @ error|0 w|0,2802,25.387202296
Ok Clock @ error|0 w|0,2803,25.395599394
Ok Clock @ error|0 w|0,2804,25.403489359
Ok Clock @ error|0 w|0,2805,25.410903016
Ok Clock @ error|0 w|0,2806,25.417933188
Ok Clock @ error|0 w|0,2807,25.424979519
Ok Clock @ error|0 w|0,2808,25.432628956
Ok Clock @ error|0 w|0,2809,25.441327216
Ok Clock @ error|0 w|0,2810,25.451172237
Ok Clock @ error|0 w|0,2811,25.462003583
Ok Clock @ error|0 w|0,2812,25.473592218
Ok Clock @ error|0 w|0,2813,25.485538185
Ok Clock @ error|0 w|0,2814,25.497162634
Ok Clock @ error|0 w|0,2815,25.507654831
Ok Clock @ error|0 w|0,2816,25.516543080
Ok Clock @ error|0 w|0,2817,25.524158148
Ok Clock @ error|0 w|0,2818,25.531506575
Ok Clock @ error|0 w|0,2819,25.539663486
Ok Clock @ error|0 w|0,2820,25.549192535
