initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,2271,19.489982711
Ok Clock @ error|0 w|0,2272,19.498899844
Ok Clock @ error|0 w|0,2273,19.507669162
Ok Clock @ error|0 w|0,2274,19.516367517
Ok Clock @ error|0 w|0,2275,19.525269652
Ok Clock @ error|0 w|0,2276,19.534506109
Ok Clock @ error|0 w|0,2277,19.543881144
Ok Clock @ error|0 w|0,2278,19.553105648
Ok Clock @ error|0 w|0,2279,19.562085312
Ok Clock @ error|0 w|0,2280,19.571030841
Ok Clock @ error|0 w|0,2281,19.580165091
Ok Clock @ error|0 w|0,2282,19.589353523
Ok Clock @ error|0 w|0,2283,19.598382702
Ok Clock @ error|0 w|0,2284,19.607285523
Ok Clock @ error|0 w|0,2285,19.616147618
Ok Clock @ error|0 w|0,2286,19.625005137
Ok Clock @ error|0 w|0,2287,19.633934197
Ok Clock @ error|0 w|0,2288,19.642937608
Ok Clock @ error|0 w|0,2289,19.651869932
Ok Clock @ error|0 w|0,2290,19.660646477
Ok Clock @ error|0 w|0,2291,19.669429129
Ok Clock @ error|0 w|0,2292,19.678453415
Ok Clock @ error|0 w|0,2293,19.687660171
Ok Clock @ error|0 w|0,2294,19.696806457
Ok Clock @ error|0 w|0,2295,19.705865945
Ok Clock @ error|0 w|0,2296,19.714997870
Ok Clock @ error|0 w|0,2297,19.724318539
Ok Clock @ error|0 w|0,2298,19.733756387
Ok Clock @ error|0 w|0,2299,19.743068379
Ok Clock @ error|0 w|0,2300,19.752107237
Ok Clock @ error|0 w|0,2301,19.760971874
Ok Clock @ error|0 w|0,2302,19.769834605
Ok Clock @ error|0 w|0,2303,19.778755793
Ok Clock @ error|0 w|0,2304,19.787657428
Ok Clock @ error|0 w|0,2305,19.796459350
Ok Clock @ error|0 w|0,2306,19.805222178
Ok Clock @ error|0 w|0,2307,19.814029877
Ok Clock @ error|0 w|0,2308,19.822873374
Ok Clock @ error|0 w|0,2309,19.831780657
Ok Clock @ error|0 w|0,2310,19.840785603
Ok Clock @ error|0 w|0,2311,19.849777173
Ok Clock @ error|0 w|0,2312,19.858765304
Ok Clock @ error|0 w|0,2313,19.867955137
Ok Clock @ error|0 w|0,2314,19.877328150
Ok Clock @ error|0 w|0,2315,19.886614851
Ok Clock @ error|0 w|0,2316,19.895707763
Ok Clock @ error|0 w|0,2317,19.904796325
Ok Clock @ error|0 w|0,2318,19.914067701
Ok Clock @ error|0 w|0,2319,19.923423857
Ok Clock @ error|0 w|0,2320,19.932597152
Ok Clock @ error|0 w|0,2321,19.941523560
Ok Clock @ error|0 w|0,2322,19.950366958
Ok Clock @ error|0 w|0,2323,19.959221306
Ok Clock @ error|0 w|0,2324,19.968074875
Ok Clock @ error|0 w|0,2325,19.976878297
Ok Clock @ error|0 w|0,2326,19.985560006
Ok Clock @ error|0 w|0,2327,19.994159905
Ok Clock @ error|0 w|0,2328,20.002855489
Ok Clock @ error|0 w|0,2329,20.011745444
Ok Clock @ error|0 w|0,2330,20.020763742
Ok Clock @ error|0 w|0,2331,20.029805089
Ok Clock @ error|0 w|0,2332,20.038809760
Ok Clock @ error|0 w|0,2333,20.047830421
Ok Clock @ error|0 w|0,2334,20.057016860
Ok Clock @ error|0 w|0,2335,20.066427584
Ok Clock @ error|0 w|0,2336,20.075885156
Ok Clock @ error|0 w|0,2337,20.085168078
Ok Clock @ error|0 w|0,2338,20.094312199
Ok Clock @ error|0 w|0,2339,20.103530990
Ok Clock @ error|0 w|0,2340,20.112832313
Ok Clock @ error|0 w|0,2341,20.121955219
Ok Clock @ error|0 w|0,2342,20.130778844
Ok Clock @ error|0 w|0,2343,20.139477760
Ok Clock @ error|0 w|0,2344,20.148217535
Ok Clock @ error|0 w|0,2345,20.156998576
Ok Clock @ error|0 w|0,2346,20.165757769
Ok Clock @ error|0 w|0,2347,20.174436581
Ok Clock @ error|0 w|0,2348,20.183054362
Ok Clock @ error|0 w|0,2349,20.191743955
Ok Clock @ error|0 w|0,2350,20.200649411
Ok Clock @ error|0 w|0,2351,20.209796076
Ok Clock @ error|0 w|0,2352,20.219005606
Ok Clock @ error|0 w|0,2353,20.228100216
Ok Clock @ error|0 w|0,2354,20.237161822
Ok Clock @ error|0 w|0,2355,20.246350015
Ok Clock @ error|0 w|0,2356,20.255662780
Ok Clock @ error|0 w|0,2357,20.265004664
Ok Clock @ error|0 w|0,2358,20.274266356
Ok Clock @ error|0 w|0,2359,20.283402117
Ok Clock @ error|0 w|0,2360,20.292503385
Ok Clock @ error|0 w|0,2361,20.301635349
Ok Clock @ error|0 w|0,2362,20.310713157
Ok Clock @ error|0 w|0,2363,20.319603381
Ok Clock @ error|0 w|0,2364,20.328291659
Ok Clock @ error|0 w|0,2365,20.336954951
Ok Clock @ error|0 w|0,2366,20.345765708
Ok Clock @ error|0 w|0,2367,20.354686186
Ok Clock @ error|0 w|0,2368,20.363604757
Ok Clock @ error|0 w|0,2369,20.372492461
Ok Clock @ error|0 w|0,2370,20.381373715
Ok Clock @ error|0 w|0,2371,20.390363713
Ok Clock @ error|0 w|0,2372,20.399541458
Ok Clock @ error|0 w|0,2373,20.408773410
Ok Clock @ error|0 w|0,2374,20.417878374
Ok Clock @ error|0 w|0,2375,20.426856663
Ok Clock @ error|0 w|0,2376,20.435877672
Ok Clock @ error|0 w|0,2377,20.445040202
Ok Clock @ error|0 w|0,2378,20.454233969
Ok Clock @ error|0 w|0,2379,20.463329902
Ok Clock @ error|0 w|0,2380,20.472350826
Ok Clock @ error|0 w|0,2381,20.481340277
Ok Clock @ error|0 w|0,2382,20.490302382
Ok Clock @ error|0 w|0,2383,20.499274949
Ok Clock @ error|0 w|0,2384,20.508232206
Ok Clock @ error|0 w|0,2385,20.517074004
Ok Clock @ error|0 w|0,2386,20.525859977
Ok Clock @ error|0 w|0,2387,20.534770619
Ok Clock @ error|0 w|0,2388,20.543812862
Ok Clock @ error|0 w|0,2389,20.552833032
Ok Clock @ error|0 w|0,2390,20.561757054
Ok Clock @ error|0 w|0,2391,20.570691931
Ok Clock @ error|0 w|0,2392,20.579786102
Ok Clock @ error|0 w|0,2393,20.589022381
Ok Clock @ error|0 w|0,2394,20.598230067
Ok Clock @ error|0 w|0,2395,20.607296622
Ok Clock @ error|0 w|0,2396,20.616267220
Ok Clock @ error|0 w|0,2397,20.625235644
Ok Clock @ error|0 w|0,2398,20.634250566
Ok Clock @ error|0 w|0,2399,20.643248201
Ok Clock @ error|0 w|0,2400,20.652114121
Ok Clock @ error|0 w|0,2401,20.660894165
Ok Clock @ error|0 w|0,2402,20.669733329
Ok Clock @ error|0 w|0,2403,20.678651688
Ok Clock @ error|0 w|0,2404,20.687595820
Ok Clock @ error|0 w|0,2405,20.696535736
Ok Clock @ error|0 w|0,2406,20.705423192
Ok Clock @ error|0 w|0,2407,20.714286105
Ok Clock @ error|0 w|0,2408,20.723287029
Ok Clock @ error|0 w|0,2409,20.732525486
Ok Clock @ error|0 w|0,2410,20.741854717
Ok Clock @ error|0 w|0,2411,20.751029232
Ok Clock @ error|0 w|0,2412,20.760037204
Ok Clock @ error|0 w|0,2413,20.769111085
Ok Clock @ error|0 w|0,2414,20.778352777
Ok Clock @ error|0 w|0,2415,20.787581414
Ok Clock @ error|0 w|0,2416,20.796637324
Ok Clock @ error|0 w|0,2417,20.805535861
Ok Clock @ error|0 w|0,2418,20.814353669
Ok Clock @ error|0 w|0,2419,20.823171367
Ok Clock @ error|0 w|0,2420,20.832026141
Ok Clock @ error|0 w|0,2421,20.840884234
Ok Clock @ error|0 w|0,2422,20.849681537
Ok Clock @ error|0 w|0,2423,20.858419014
Ok Clock @ error|0 w|0,2424,20.867231689
Ok Clock @ error|0 w|0,2425,20.876242570
Ok Clock @ error|0 w|0,2426,20.885380173
Ok Clock @ error|0 w|0,2427,20.894495068
Ok Clock @ error|0 w|0,2428,20.903530409
Ok Clock @ error|0 w|0,2429,20.912567454
Ok Clock @ error|0 w|0,2430,20.921782634
Ok Clock @ error|0 w|0,2431,20.931191184
Ok Clock @ error|0 w|0,2432,20.940561871
Ok Clock @ error|0 w|0,2433,20.949747746
Ok Clock @ error|0 w|0,2434,20.958846691
Ok Clock @ error|0 w|0,2435,20.967982484
Ok Clock @ error|0 w|0,2436,20.977110736
Ok Clock @ error|0 w|0,2437,20.986075806
Ok Clock @ error|0 w|0,2438,20.994847759
Ok Clock @ error|0 w|0,2439,21.003578058
Ok Clock @ error|0 w|0,2440,21.012358179
Ok Clock @ error|0 w|0,2441,21.021154268
Ok Clock @ error|0 w|0,2442,21.029965751
Ok Clock @ error|0 w|0,2443,21.038800984
Ok Clock @ error|0 w|0,2444,21.047626490
Ok Clock @ error|0 w|0,2445,21.056495023
Ok Clock @ error|0 w|0,2446,21.065495934
Ok Clock @ error|0 w|0,2447,21.074590042
Ok Clock @ error|0 w|0,2448,21.083667177
Ok Clock @ error|0 w|0,2449,21.092711366
Ok Clock @ error|0 w|0,2450,21.101842317
Ok Clock @ error|0 w|0,2451,21.111137518
Ok Clock @ error|0 w|0,2452,21.120490714
Ok Clock @ error|0 w|0,2453,21.129733290
Ok Clock @ error|0 w|0,2454,21.138833614
Ok Clock @ error|0 w|0,2455,21.147898553
Ok Clock @ error|0 w|0,2456,21.157009472
Ok Clock @ error|0 w|0,2457,21.166124671
Ok Clock @ error|0 w|0,2458,21.175096343
Ok Clock @ error|0 w|0,2459,21.183835705
Ok Clock @ error|0 w|0,2460,21.192486159
Ok Clock @ error|0 w|0,2461,21.201249734
Ok Clock @ error|0 w|0,2462,21.210131105
Ok Clock @ error|0 w|0,2463,21.219021110
Ok Clock @ error|0 w|0,2464,21.227868371
Ok Clock @ error|0 w|0,2465,21.236704133
Ok Clock @ error|0 w|0,2466,21.245622583
Ok Clock @ error|0 w|0,2467,21.254707841
Ok Clock @ error|0 w|0,2468,21.263926821
Ok Clock @ error|0 w|0,2469,21.273130213
Ok Clock @ error|0 w|0,2470,21.282207128
Ok Clock @ error|0 w|0,2471,21.291238529
Ok Clock @ error|0 w|0,2472,21.300394251
Ok Clock @ error|0 w|0,2473,21.309658174
Ok Clock @ error|0 w|0,2474,21.318849537
Ok Clock @ error|0 w|0,2475,21.327895084
Ok Clock @ error|0 w|0,2476,21.336856138
Ok Clock @ error|0 w|0,2477,21.345794963
Ok Clock @ error|0 w|0,2478,21.354741217
Ok Clock @ error|0 w|0,2479,21.363668195
Ok Clock @ error|0 w|0,2480,21.372510636
Ok Clock @ error|0 w|0,2481,21.381269459
Ok Clock @ error|0 w|0,2482,21.390049599
Ok Clock @ error|0 w|0,2483,21.398975420
Ok Clock @ error|0 w|0,2484,21.408029491
Ok Clock @ error|0 w|0,2485,21.417055528
Ok Clock @ error|0 w|0,2486,21.426004046
Ok Clock @ error|0 w|0,2487,21.434986207
Ok Clock @ error|0 w|0,2488,21.444087221
Ok Clock @ error|0 w|0,2489,21.453294544
Ok Clock @ error|0 w|0,2490,21.462526240
Ok Clock @ error|0 w|0,2491,21.471674683
Ok Clock @ error|0 w|0,2492,21.480713017
Ok Clock @ error|0 w|0,2493,21.489716063
Ok Clock @ error|0 w|0,2494,21.498741253
Ok Clock @ error|0 w|0,2495,21.507763360
Ok Clock @ error|0 w|0,2496,21.516719568
Ok Clock @ error|0 w|0,2497,21.525615516
Ok Clock @ error|0 w|0,2498,21.534540035
Ok Clock @ error|0 w|0,2499,21.543520932
Ok Clock @ error|0 w|0,2500,21.552500510
Ok Clock @ error|0 w|0,2501,21.561434537
Ok Clock @ error|0 w|0,2502,21.570300937
Ok Clock @ error|0 w|0,2503,21.579163005
Ok Clock @ error|0 w|0,2504,21.588180825
Ok Clock @ error|0 w|0,2505,21.597376484
Ok Clock @ error|0 w|0,2506,21.606568305
Ok Clock @ error|0 w|0,2507,21.615627509
Ok Clock @ error|0 w|0,2508,21.624634729
Ok Clock @ error|0 w|0,2509,21.633736830
Ok Clock @ error|0 w|0,2510,21.642914532
Ok Clock @ error|0 w|0,2511,21.652009824
Ok Clock @ error|0 w|0,2512,21.660967512
Ok Clock @ error|0 w|0,2513,21.669875099
Ok Clock @ error|0 w|0,2514,21.678798361
Ok Clock @ error|0 w|0,2515,21.687745704
Ok Clock @ error|0 w|0,2516,21.696711050
Ok Clock @ error|0 w|0,2517,21.705642712
Ok Clock @ error|0 w|0,2518,21.714490204
Ok Clock @ error|0 w|0,2519,21.723321975
Ok Clock @ error|0 w|0,2520,21.732246184
Ok Clock @ error|0 w|0,2521,21.741257327
Ok Clock @ error|0 w|0,2522,21.750266758
Ok Clock @ error|0 w|0,2523,21.759222251
Ok Clock @ error|0 w|0,2524,21.768194111
Ok Clock @ error|0 w|0,2525,21.777312982
Ok Clock @ error|0 w|0,2526,21.786582163
Ok Clock @ error|0 w|0,2527,21.795840656
Ok Clock @ error|0 w|0,2528,21.804958968
Ok Clock @ error|0 w|0,2529,21.813981978
Ok Clock @ error|0 w|0,2530,21.823048273
Ok Clock @ error|0 w|0,2531,21.832191404
Ok Clock @ error|0 w|0,2532,21.841254596
Ok Clock @ error|0 w|0,2533,21.850113903
Ok Clock @ error|0 w|0,2534,21.858877877
Ok Clock @ error|0 w|0,2535,21.867692146
Ok Clock @ error|0 w|0,2536,21.876552468
Ok Clock @ error|0 w|0,2537,21.885420569
Ok Clock @ error|0 w|0,2538,21.894291511
Ok Clock @ error|0 w|0,2539,21.903156352
Ok Clock @ error|0 w|0,2540,21.912036162
Ok Clock @ error|0 w|0,2541,21.921000068
Ok Clock @ error|0 w|0,2542,21.930092642
Ok Clock @ error|0 w|0,2543,21.939231844
Ok Clock @ error|0 w|0,2544,21.948299637
Ok Clock @ error|0 w|0,2545,21.957351155
Ok Clock @ error|0 w|0,2546,21.966535823
Ok Clock @ error|0 w|0,2547,21.975853203
Ok Clock @ error|0 w|0,2548,21.985154476
Ok Clock @ error|0 w|0,2549,21.994318785
Ok Clock @ error|0 w|0,2550,22.003347462
Ok Clock @ error|0 w|0,2551,22.012330516
Ok Clock @ error|0 w|0,2552,22.021328972
Ok Clock @ error|0 w|0,2553,22.030306317
Ok Clock @ error|0 w|0,2554,22.039190778
Ok Clock @ error|0 w|0,2555,22.047967457
Ok Clock @ error|0 w|0,2556,22.056709744
Ok Clock @ error|0 w|0,2557,22.065518049
Ok Clock @ error|0 w|0,2558,22.074410521
Ok Clock @ error|0 w|0,2559,22.083341912
Ok Clock @ error|0 w|0,2560,22.092291519
Ok Clock @ error|0 w|0,2561,22.101246497
Ok Clock @ error|0 w|0,2562,22.110243967
Ok Clock @ error|0 w|0,2563,22.119380729
Ok Clock @ error|0 w|0,2564,22.128638004
Ok Clock @ error|0 w|0,2565,22.137857315
Ok Clock @ error|0 w|0,2566,22.146959643
Ok Clock @ error|0 w|0,2567,22.156035573
Ok Clock @ error|0 w|0,2568,22.165189377
Ok Clock @ error|0 w|0,2569,22.174383092
Ok Clock @ error|0 w|0,2570,22.183492486
Ok Clock @ error|0 w|0,2571,22.192496204
Ok Clock @ error|0 w|0,2572,22.201470777
Ok Clock @ error|0 w|0,2573,22.210436459
Ok Clock @ error|0 w|0,2574,22.219360328
Ok Clock @ error|0 w|0,2575,22.228218719
Ok Clock @ error|0 w|0,2576,22.236997181
Ok Clock @ error|0 w|0,2577,22.245746047
Ok Clock @ error|0 w|0,2578,22.254583557
Ok Clock @ error|0 w|0,2579,22.263547798
Ok Clock @ error|0 w|0,2580,22.272554219
Ok Clock @ error|0 w|0,2581,22.281524939
Ok Clock @ error|0 w|0,2582,22.290487883
Ok Clock @ error|0 w|0,2583,22.299531970
Ok Clock @ error|0 w|0,2584,22.308680324
Ok Clock @ error|0 w|0,2585,22.317864381
Ok Clock @ error|0 w|0,2586,22.327011285
Ok Clock @ error|0 w|0,2587,22.336109654
Ok Clock @ error|0 w|0,2588,22.345206033
Ok Clock @ error|0 w|0,2589,22.354349415
Ok Clock @ error|0 w|0,2590,22.363502213
Ok Clock @ error|0 w|0,2591,22.372543953
Ok Clock @ error|0 w|0,2592,22.381436135
Ok Clock @ error|0 w|0,2593,22.390298320
Ok Clock @ error|0 w|0,2594,22.399230292
Ok Clock @ error|0 w|0,2595,22.408194386
Ok Clock @ error|0 w|0,2596,22.417106294
Ok Clock @ error|0 w|0,2597,22.425922238
Ok Clock @ error|0 w|0,2598,22.434700141
Ok Clock @ error|0 w|0,2599,22.443582930
Ok Clock @ error|0 w|0,2600,22.452642131
Ok Clock @ error|0 w|0,2601,22.461792589
Ok Clock @ error|0 w|0,2602,22.470888126
Ok Clock @ error|0 w|0,2603,22.479882083
Ok Clock @ error|0 w|0,2604,22.488891983
Ok Clock @ error|0 w|0,2605,22.498026274
Ok Clock @ error|0 w|0,2606,22.507203114
Ok Clock @ error|0 w|0,2607,22.516295397
Ok Clock @ error|0 w|0,2608,22.525298684
Ok Clock @ error|0 w|0,2609,22.534266095
Ok Clock @ error|0 w|0,2610,22.543243568
Ok Clock @ error|0 w|0,2611,22.552256578
Ok Clock @ error|0 w|0,2612,22.561275699
Ok Clock @ error|0 w|0,2613,22.570232869
Ok Clock @ error|0 w|0,2614,22.579105801
Ok Clock @ error|0 w|0,2615,22.587973489
Ok Clock @ error|0 w|0,2616,22.596932971
Ok Clock @ error|0 w|0,2617,22.605954893
Ok Clock @ error|0 w|0,2618,22.614946750
Ok Clock @ error|0 w|0,2619,22.623913698
Ok Clock @ error|0 w|0,2620,22.632932971
Ok Clock @ error|0 w|0,2621,22.642059727
Ok Clock @ error|0 w|0,2622,22.651260905
Ok Clock @ error|0 w|0,2623,22.660420276
Ok Clock @ error|0 w|0,2624,22.669472205
Ok Clock @ error|0 w|0,2625,22.678471458
Ok Clock @ error|0 w|0,2626,22.687497598
Ok Clock @ error|0 w|0,2627,22.696553868
Ok Clock @ error|0 w|0,2628,22.705568964
Ok Clock @ error|0 w|0,2629,22.714501617
Ok Clock @ error|0 w|0,2630,22.723405176
Ok Clock @ error|0 w|0,2631,22.732325906
Ok Clock @ error|0 w|0,2632,22.741245776
Ok Clock @ error|0 w|0,2633,22.750169252
Ok Clock @ error|0 w|0,2634,22.759117698
Ok Clock @ error|0 w|0,2635,22.768061979
Ok Clock @ error|0 w|0,2636,22.777014780
Ok Clock @ error|0 w|0,2637,22.786054083
Ok Clock @ error|0 w|0,2638,22.795165489
Ok Clock @ error|0 w|0,2639,22.804238348
Ok Clock @ error|0 w|0,2640,22.813240745
Ok Clock @ error|0 w|0,2641,22.822277126
Ok Clock @ error|0 w|0,2642,22.831439469
Ok Clock @ error|0 w|0,2643,22.840666736
Ok Clock @ error|0 w|0,2644,22.849812764
Ok Clock @ error|0 w|0,2645,22.858834512
Ok Clock @ error|0 w|0,2646,22.867816903
Ok Clock @ error|0 w|0,2647,22.876820558
Ok Clock @ error|0 w|0,2648,22.885824497
Ok Clock @ error|0 w|0,2649,22.894768264
Ok Clock @ error|0 w|0,2650,22.903604695
Ok Clock @ error|0 w|0,2651,22.912377300
Ok Clock @ error|0 w|0,2652,22.921198220
Ok Clock @ error|0 w|0,2653,22.930112747
Ok Clock @ error|0 w|0,2654,22.939074640
Ok Clock @ error|0 w|0,2655,22.948034200
Ok Clock @ error|0 w|0,2656,22.956976205
Ok Clock @ error|0 w|0,2657,22.965939166
Ok Clock @ error|0 w|0,2658,22.975002133
Ok Clock @ error|0 w|0,2659,22.984188691
Ok Clock @ error|0 w|0,2660,22.993404851
Ok Clock @ error|0 w|0,2661,23.002538806
Ok Clock @ error|0 w|0,2662,23.011613555
Ok Clock @ error|0 w|0,2663,23.020751717
Ok Clock @ error|0 w|0,2664,23.029966119
Ok Clock @ error|0 w|0,2665,23.039112678
Ok Clock @ error|0 w|0,2666,23.048107900
Ok Clock @ error|0 w|0,2667,23.057024423
Ok Clock @ error|0 w|0,2668,23.065946358
Ok Clock @ error|0 w|0,2669,23.074875494
Ok Clock @ error|0 w|0,2670,23.083767568
Ok Clock @ error|0 w|0,2671,23.092590443
Ok Clock @ error|0 w|0,2672,23.101365303
Ok Clock @ error|0 w|0,2673,23.110164886
Ok Clock @ error|0 w|0,2674,23.119065656
Ok Clock @ error|0 w|0,2675,23.128082883
Ok Clock @ error|0 w|0,2676,23.137134304
Ok Clock @ error|0 w|0,2677,23.146147334
Ok Clock @ error|0 w|0,2678,23.155164485
Ok Clock @ error|0 w|0,2679,23.164255598
Ok Clock @ error|0 w|0,2680,23.173423868
Ok Clock @ error|0 w|0,2681,23.182621309
Ok Clock @ error|0 w|0,2682,23.191783101
Ok Clock @ error|0 w|0,2683,23.200890815
Ok Clock @ error|0 w|0,2684,23.209997439
Ok Clock @ error|0 w|0,2685,23.219127675
Ok Clock @ error|0 w|0,2686,23.228222578
Ok Clock @ error|0 w|0,2687,23.237209487
Ok Clock @ error|0 w|0,2688,23.246092873
Ok Clock @ error|0 w|0,2689,23.254961663
Ok Clock @ error|0 w|0,2690,23.263873622
Ok Clock @ error|0 w|0,2691,23.272790961
Ok Clock @ error|0 w|0,2692,23.281673927
Ok Clock @ error|0 w|0,2693,23.290537494
Ok Clock @ error|0 w|0,2694,23.299416405
Ok Clock @ error|0 w|0,2695,23.308366439
Ok Clock @ error|0 w|0,2696,23.317413966
Ok Clock @ error|0 w|0,2697,23.326494135
Ok Clock @ error|0 w|0,2698,23.335528698
Ok Clock @ error|0 w|0,2699,23.344530072
Ok Clock @ error|0 w|0,2700,23.353586418
Ok Clock @ error|0 w|0,2701,23.362732087
Ok Clock @ error|0 w|0,2702,23.371888838
Ok Clock @ error|0 w|0,2703,23.380979296
Ok Clock @ error|0 w|0,2704,23.390018911
Ok Clock @ error|0 w|0,2705,23.399050738
Ok Clock @ error|0 w|0,2706,23.408085707
Ok Clock @ error|0 w|0,2707,23.417116400
Ok Clock @ error|0 w|0,2708,23.426105982
Ok Clock @ error|0 w|0,2709,23.435015119
Ok Clock @ error|0 w|0,2710,23.443887866
Ok Clock @ error|0 w|0,2711,23.452810933
Ok Clock @ error|0 w|0,2712,23.461781995
Ok Clock @ error|0 w|0,2713,23.470726785
Ok Clock @ error|0 w|0,2714,23.479622610
Ok Clock @ error|0 w|0,2715,23.488538735
Ok Clock @ error|0 w|0,2716,23.497559523
Ok Clock @ error|0 w|0,2717,23.506681052
Ok Clock @ error|0 w|0,2718,23.515810143
Ok Clock @ error|0 w|0,2719,23.524871885
Ok Clock @ error|0 w|0,2720,23.533881097
Ok Clock @ error|0 w|0,2721,23.542903600
Ok Clock @ error|0 w|0,2722,23.551979460
Ok Clock @ error|0 w|0,2723,23.561058737
Ok Clock @ error|0 w|0,2724,23.570054049
Ok Clock @ error|0 w|0,2725,23.578979275
Ok Clock @ error|0 w|0,2726,23.587917149
Ok Clock @ error|0 w|0,2727,23.596888793
Ok Clock @ error|0 w|0,2728,23.605865536
Ok Clock @ error|0 w|0,2729,23.614822409
Ok Clock @ error|0 w|0,2730,23.623739956
Ok Clock @ error|0 w|0,2731,23.632642602
Ok Clock @ error|0 w|0,2732,23.641604122
Ok Clock @ error|0 w|0,2733,23.650664638
Ok Clock @ error|0 w|0,2734,23.659761744
Ok Clock @ error|0 w|0,2735,23.668793127
Ok Clock @ error|0 w|0,2736,23.677769757
Ok Clock @ error|0 w|0,2737,23.686811578
Ok Clock @ error|0 w|0,2738,23.695961028
Ok Clock @ error|0 w|0,2739,23.705121783
Ok Clock @ error|0 w|0,2740,23.714203870
Ok Clock @ error|0 w|0,2741,23.723207772
Ok Clock @ error|0 w|0,2742,23.732179189
Ok Clock @ error|0 w|0,2743,23.741154141
Ok Clock @ error|0 w|0,2744,23.750128229
Ok Clock @ error|0 w|0,2745,23.759072382
Ok Clock @ error|0 w|0,2746,23.767966840
Ok Clock @ error|0 w|0,2747,23.776832001
Ok Clock @ error|0 w|0,2748,23.785732753
Ok Clock @ error|0 w|0,2749,23.794707041
Ok Clock @ error|0 w|0,2750,23.803719461
Ok Clock @ error|0 w|0,2751,23.812722735
Ok Clock @ error|0 w|0,2752,23.821703900
Ok Clock @ error|0 w|0,2753,23.830696458
Ok Clock @ error|0 w|0,2754,23.839772284
Ok Clock @ error|0 w|0,2755,23.848936678
Ok Clock @ error|0 w|0,2756,23.858092883
Ok Clock @ error|0 w|0,2757,23.867183178
Ok Clock @ error|0 w|0,2758,23.876260305
Ok Clock @ error|0 w|0,2759,23.885382617
Ok Clock @ error|0 w|0,2760,23.894511374
Ok Clock @ error|0 w|0,2761,23.903553318
Ok Clock @ error|0 w|0,2762,23.912493827
Ok Clock @ error|0 w|0,2763,23.921410429
Ok Clock @ error|0 w|0,2764,23.930342385
Ok Clock @ error|0 w|0,2765,23.939261317
Ok Clock @ error|0 w|0,2766,23.948154289
Ok Clock @ error|0 w|0,2767,23.957029617
Ok Clock @ error|0 w|0,2768,23.965895145
Ok Clock @ error|0 w|0,2769,23.974790405
Ok Clock @ error|0 w|0,2770,23.983755800
Ok Clock @ error|0 w|0,2771,23.992766539
Ok Clock @ error|0 w|0,2772,24.001768294
Ok Clock @ error|0 w|0,2773,24.010759716
Ok Clock @ error|0 w|0,2774,24.019804812
Ok Clock @ error|0 w|0,2775,24.028946108
Ok Clock @ error|0 w|0,2776,24.038133994
Ok Clock @ error|0 w|0,2777,24.047278436
Ok Clock @ error|0 w|0,2778,24.056355216
Ok Clock @ error|0 w|0,2779,24.065422534
Ok Clock @ error|0 w|0,2780,24.074531961
Ok Clock @ error|0 w|0,2781,24.083655044
Ok Clock @ error|0 w|0,2782,24.092695651
Ok Clock @ error|0 w|0,2783,24.101599543
Ok Clock @ error|0 w|0,2784,24.110443639
Ok Clock @ error|0 w|0,2785,24.119332339
Ok Clock @ error|0 w|0,2786,24.128262281
Ok Clock @ error|0 w|0,2787,24.137172534
Ok Clock @ error|0 w|0,2788,24.146041659
Ok Clock @ error|0 w|0,2789,24.154901202
Ok Clock @ error|0 w|0,2790,24.163813554
Ok Clock @ error|0 w|0,2791,24.172823513
Ok Clock @ error|0 w|0,2792,24.181910505
Ok Clock @ error|0 w|0,2793,24.190996697
Ok Clock @ error|0 w|0,2794,24.200026747
Ok Clock @ error|0 w|0,2795,24.209050222
Ok Clock @ error|0 w|0,2796,24.218159591
Ok Clock @ error|0 w|0,2797,24.227340637
Ok Clock @ error|0 w|0,2798,24.236490163
Ok Clock @ error|0 w|0,2799,24.245560615
Ok Clock @ error|0 w|0,2800,24.254584073
Ok Clock @ error|0 w|0,2801,24.263603143
Ok Clock @ error|0 w|0,2802,24.272627680
Ok Clock @ error|0 w|0,2803,24.281625222
Ok Clock @ error|0 w|0,2804,24.290559089
Ok Clock @ error|0 w|0,2805,24.299437552
Ok Clock @ error|0 w|0,2806,24.308314296
Ok Clock @ error|0 w|0,2807,24.317241441
Ok Clock @ error|0 w|0,2808,24.326205153
Ok Clock @ error|0 w|0,2809,24.335147870
Ok Clock @ error|0 w|0,2810,24.344072262
Ok Clock @ error|0 w|0,2811,24.353038597
Ok Clock @ error|0 w|0,2812,24.362081006
Ok Clock @ error|0 w|0,2813,24.371186213
Ok Clock @ error|0 w|0,2814,24.380306554
Ok Clock @ error|0 w|0,2815,24.389390836
Ok Clock @ error|0 w|0,2816,24.398436591
Ok Clock @ error|0 w|0,2817,24.407483999
Ok Clock @ error|0 w|0,2818,24.416551407
Ok Clock @ error|0 w|0,2819,24.425609450
Ok Clock @ error|0 w|0,2820,24.434622441
Ok Clock @ error|0 w|0,2821,24.443604682
Ok Clock @ error|0 w|0,2822,24.452599799
Ok Clock @ error|0 w|0,2823,24.461605366
Ok Clock @ error|0 w|0,2824,24.470584461
Ok Clock @ error|0 w|0,2825,24.479523296
Ok Clock @ error|0 w|0,2826,24.488428608
Ok Clock @ error|0 w|0,2827,24.497335837
Ok Clock @ error|0 w|0,2828,24.506307002
